id,symbol,signal_type,close_reason,signal_price,entry_price,price_change_at_entry,entry_ts,entry_delay_sec,leverage,tp_pct,sl_pct,tp_price,sl_price,score,entry_score,min_score_at_entry,entry_mode,triggered_count,status,exit_price,exit_ts,pnl_pct,ml_label,price_15m,price_30m,price_60m,price_15m_ts,price_30m_ts,price_60m_ts,f_rsi_5m,f_large_sell_cluster,f_rsi,f_vwap_extension,f_volume_zscore,f_trade_imbalance,f_large_buy_cluster,f_price_acceleration,f_consecutive_greens,f_ob_bid_thinning,f_spread_expansion,f_momentum_loss,f_upper_wick,f_funding_rate,volume_24h_usdt,price_change_5m,price_change_1h,spread_pct,bid_depth_change_5m,btc_change_15m,funding_rate_at_signal,oi_change_pct_at_signal,trend_strength_1h,f_cvd_divergence,f_liquidation_cascade,realized_vol_1h,ob_snapshot,ob_bid_volume_top10,ob_ask_volume_top10,ob_imbalance_top10,ob_spread_bps,ob_bid_wall_price,ob_bid_wall_size,ob_ask_wall_price,ob_ask_wall_size,spread_pct_z,bid_depth_change_5m_z,realized_vol_1h_z,volume_24h_usdt_z,oi_change_pct_z,btc_change_1h,btc_change_4h,btc_change_24h,btc_adx_1h,btc_atr_pct_1h,recent_wr_20
896,1000PEPEUSDT,overheated,tp_hit,0.003999,0.003998,-0.025006251562894044,2026-05-02T16:52:30.089485+00:00,30,10,10.0,10.0,0.00395802,0.00403798,45.719580013551024,46.1,45.0,direct,6,closed,0.003957,2026-05-02T17:52:03.741926+00:00,10.25512756378195,1,0.003985,0.003978,,2026-05-02T17:07:31.789985+00:00,2026-05-02T17:22:32.346818+00:00,,69.81898003290962,2.0,67.96312414635767,0.2822940741286388,7.854525725725795,0.7078234841604991,47.0,-0.04517568771044311,0.0,-0.45706227437369407,0.02500937851694717,0.0,0.0,0.0001,0.0,0.376506024096392,0.4530581424616106,0.02500937851694717,-0.45706227437369407,0.10346789688421452,0.0001,-0.010144876870693176,-1.0,-0.0,0.7399810758417265,0.07338626689229191,"{""asks"":[[0.003991,2495600.0],[0.003992,13930200.0],[0.003993,22585700.0],[0.003994,15474100.0],[0.003995,16678500.0],[0.003996,19895200.0],[0.003997,25543600.0],[0.003998,31892400.0],[0.003999,32039500.0],[0.004,34857100.0]],""bids"":[[0.00399,3405600.0],[0.003989,21095500.0],[0.003988,17454200.0],[0.003987,13796200.0],[0.003986,20530800.0],[0.003985,18419000.0],[0.003984,18629100.0],[0.003983,22065400.0],[0.003982,24006100.0],[0.003981,17670900.0]]}",705631.54,860847.33,-0.099086,2.51,0.003972,261120.07,0.004008,231197.07,-2.887470704996018,0.09007945937491392,1.091894027154592,0.0,0.3123631801926997,-0.10589684266261869,-0.43862332695985445,-2.415036328500195,47.44133437422736,0.3277726375603211,0.45
897,ASTERUSDT,overheated,sl_hit,0.6698,0.6699,0.014929829799955214,2026-05-02T16:53:35.015810+00:00,30,10,10.0,10.0,0.663201,0.6765990000000001,46.729269103528836,47.6,45.0,direct,7,closed,0.6767,2026-05-02T17:29:07.246811+00:00,-10.150768771458303,0,0.6706,0.6722,,2026-05-02T17:08:35.668916+00:00,2026-05-02T17:23:36.637792+00:00,,85.21587357747933,3.0,89.0646473373155,0.17254007789454778,2.5704141588737603,0.4610488372470187,10.0,-0.03598561362252169,0.0,-4.764768312177411,0.014968939450638272,0.0,0.0,2.866e-05,0.0,0.38968824940047,0.7088989441930508,0.014968939450638272,-4.764768312177411,0.10346789688421452,2.866e-05,0.004966094224179463,-1.0,-0.0,0.7721569633239495,0.037303662105058595,"{""asks"":[[0.6688,219.0],[0.6689,7984.0],[0.669,7835.0],[0.6691,5233.0],[0.6692,11700.0],[0.6693,15802.0],[0.6694,12492.0],[0.6695,19626.0],[0.6696,14843.0],[0.6697,15915.0]],""bids"":[[0.6687,12623.0],[0.6686,7552.0],[0.6685,5782.0],[0.6684,7203.0],[0.6683,9693.0],[0.6682,10002.0],[0.6681,11604.0],[0.668,18914.0],[0.6679,23522.0],[0.6678,13606.0]]}",80514.8,74734.8,0.03723,1.5,0.6679,15710.34,0.6699,19391.6,-2.952568084734626,2.6701571675980937,0.25027908692319917,0.0,0.39626900801599985,-0.10589684266261869,-0.43862332695985445,-2.415036328500195,47.44133437422736,0.3277726375603211,0.45
898,ZECUSDT,overheated,sl_hit,375.14,375.86,0.19192834675055376,2026-05-02T16:55:38.465946+00:00,30,10,10.0,10.0,372.1014,379.6186,52.12945683520329,46.6,45.0,after_monitor,7,closed,379.73,2026-05-02T17:30:46.096243+00:00,-10.29638695258874,0,376.28,377.2,,2026-05-02T17:10:40.137892+00:00,2026-05-02T17:25:40.937516+00:00,,65.14772850454132,38.0,72.90392927204934,0.18158069051318304,8.873275569104857,0.0,10.0,0.16950098029220628,4.0,-69.90276140574986,0.0026652096853695727,0.0,0.6805555555555424,0.0001,0.0,0.13880732475574764,0.2533941479288332,0.0026652096853695727,-69.90276140574986,0.10346789688421452,0.0001,-0.05402970309494197,-1.0,1.0,0.14535990063463652,0.07797739129292731,"{""asks"":[[377.12,9.83],[377.13,0.27],[377.14,1.21],[377.15,4.2],[377.16,1.12],[377.17,0.04],[377.18,1.39],[377.19,1.3],[377.2,0.06],[377.21,1.66]],""bids"":[[377.11,0.48],[377.09,1.55],[377.08,5.07],[377.07,1.77],[377.06,2.73],[377.05,5.45],[377.04,3.43],[377.03,6.19],[377.02,6.38],[377.01,2.85]]}",13535.94,7950.22,0.259968,0.27,376.92,5246.73,377.12,3707.09,-1.9702694120984012,0.11965474059101759,3.2117803510232363,0.0,-0.3170406173011316,-0.10589684266261869,-0.43862332695985445,-2.415036328500195,47.44133437422736,0.3277726375603211,0.45
899,PNUTUSDT,overheated,sl_hit,0.06313,0.06316,0.04752098843654105,2026-05-02T16:57:12.600977+00:00,30,10,10.0,10.0,0.0625284,0.06379159999999999,47.59800200625928,46.4,45.0,direct,7,closed,0.06381,2026-05-02T17:00:33.137219+00:00,-10.2913236225461,0,,,,,,,76.35035972071464,33.0,64.34755657084054,1.2236438965518164,1.6941782480183631,0.0,39.0,0.017792593107377797,5.0,0.5617461876232915,0.06337135614701896,0.0,0.07692307692304408,5e-05,0.0,0.8466453674121448,5.6947227788911094,0.06337135614701896,0.5617461876232915,0.10346789688421452,5e-05,0.3801612271956359,-1.0,1.0,0.4353138362015021,0.4516575447178232,"{""asks"":[[0.06323,3094.0],[0.06324,119.0],[0.06325,13606.0],[0.06326,10694.0],[0.06327,18376.0],[0.06328,21764.0],[0.06329,44602.0],[0.0633,18397.0],[0.06331,19981.0],[0.06332,21010.0]],""bids"":[[0.0632,207.0],[0.06319,4738.0],[0.06318,14667.0],[0.06317,41560.0],[0.06316,24501.0],[0.06315,15598.0],[0.06314,16367.0],[0.06313,16798.0],[0.06312,22948.0],[0.06311,16768.0]]}",10997.56,10862.86,0.006162,4.75,0.06302,33656.15,0.06339,8974.12,-0.7174472240622871,0.6786497168762509,0.9834851777689664,0.0,-0.461745286835387,-0.10589684266261869,-0.43862332695985445,-2.415036328500195,47.44133437422736,0.3277726375603211,0.45
900,WLDUSDT,early_warning,tp_hit,0.2431,0.243,-0.0411353352529892,2026-05-02T17:00:38.873203+00:00,30,10,10.0,10.0,0.24056999999999998,0.24543,45.0,45.0,45.0,direct,6,closed,0.2405,2026-05-03T00:47:47.859991+00:00,10.288065843621407,1,0.2437,0.244,0.2432,2026-05-02T17:15:39.947677+00:00,2026-05-02T17:30:40.874888+00:00,2026-05-02T18:00:42.749257+00:00,71.25066741062379,12.0,69.1024718549493,0.17015262546748455,0.3441631542123983,0.0,11.0,-0.21391113920431937,0.0,-7.5619995306326375,0.04112687641373185,0.0,0.6666666666666975,0.0,0.0,0.08233841086867259,0.7042253521126789,0.04112687641373185,-7.5619995306326375,0.10346789688421452,-0.00054891,-0.0856021334707184,1.0,1.0,0.637793330588706,0.09789718471991864,"{""asks"":[[0.2431,10471.1],[0.2432,144402.9],[0.2433,155342.1],[0.2434,229558.3],[0.2435,249119.4],[0.2436,166403.5],[0.2437,134749.8],[0.2438,130959.5],[0.2439,163850.6],[0.244,126524.6]],""bids"":[[0.243,19844.8],[0.2429,174402.7],[0.2428,185959.6],[0.2427,193272.7],[0.2426,217848.6],[0.2425,273671.1],[0.2424,86474.7],[0.2423,113682.2],[0.2422,183715.4],[0.2421,60235.8]]}",366043.91,368131.62,-0.002844,4.11,0.2419,116534.82,0.2442,140019.25,-2.130299219745317,-0.8734903075821847,0.6971194721607497,0.0,-1.6304711693769571,-0.10589684266261869,-0.43862332695985445,-2.415036328500195,47.44133437422736,0.3277726375603211,0.4
901,LITUSDT,overheated,tp_hit,0.9053,0.9052,-0.011046062078867666,2026-05-02T17:18:32.213211+00:00,30,10,10.0,10.0,0.896148,0.9142520000000001,49.564812701800406,49.7,45.0,direct,7,closed,0.8961,2026-05-03T02:01:47.031794+00:00,10.053026955368976,1,0.9099,0.9067,0.8998,2026-05-02T17:33:33.669009+00:00,2026-05-02T17:48:34.594213+00:00,2026-05-02T18:18:32.561705+00:00,67.93013932417,11.0,70.73534158967502,0.2807644851625557,1.5808099984106903,0.0,8.0,-0.08418188321224876,0.0,0.0,0.022092124157735333,0.0,0.0,5e-05,0.0,0.42151968940654755,1.2300123001230023,0.022092124157735333,0.0,0.03775991835694071,5e-05,-0.009891206306473114,1.0,1.0,0.6693904593639688,0.11209119553325665,"{""asks"":[[0.9052,7.0],[0.9053,430.7],[0.9054,313.2],[0.9055,213.9],[0.9056,306.9],[0.9057,203.7],[0.9058,490.5],[0.9059,515.8],[0.906,601.1],[0.9061,375.1]],""bids"":[[0.905,6.1],[0.9049,252.0],[0.9048,6.1],[0.9047,102.3],[0.9046,108.4],[0.9045,240.1],[0.9044,662.5],[0.9043,412.5],[0.9042,1148.8],[0.9041,273.5]]}",2905.06,3131.96,-0.037585,2.21,0.9037,1609.04,0.9063,1043.6,0.9691486861775277,-0.08641087307586266,-1.020255511172698,0.0,-1.0918807742949768,-0.14354733039000966,-0.43862332695985445,-2.415036328500195,34.289661056738694,0.30946756763430155,0.4
902,TAOUSDT,early_warning,sl_hit,278.92,279.02,0.03585257421481639,2026-05-02T17:23:21.046731+00:00,30,10,10.0,10.0,276.22979999999995,281.8102,45.75403627361594,53.2,45.0,direct,6,closed,281.84,2026-05-02T18:41:28.465626+00:00,-10.1068023797577,0,278.44,277.64,278.94,2026-05-02T17:38:21.776088+00:00,2026-05-02T17:53:22.833160+00:00,2026-05-02T18:23:22.699254+00:00,69.36965866321731,48.0,73.5904550854916,0.22785285092022703,0.8194607302779305,0.0,13.0,0.02867202993139823,3.0,-8.657023316858266,0.0035851931522778184,0.0,0.0,0.0,53307104.8159,0.2191800510222463,1.1097813078011105,0.0035851931522778184,-8.657023316858266,0.03775991835694071,-2.809e-05,0.058317587504124274,-1.0,1.0,0.8093117408906882,0.06696521205803206,"{""asks"":[[278.99,0.311],[279.01,0.038],[279.02,0.084],[279.03,1.871],[279.04,4.053],[279.05,9.491],[279.06,17.438],[279.07,13.428],[279.08,10.437],[279.09,5.679]],""bids"":[[278.98,4.531],[278.97,0.301],[278.96,1.236],[278.95,0.995],[278.94,0.672],[278.93,3.84],[278.92,5.144],[278.91,6.507],[278.9,13.85],[278.89,4.899]]}",11707.6,17533.59,-0.199239,0.36,278.8,7081.8,279.12,5425.53,-2.2812701312804986,1.3844985891087034,-0.6723982709827615,-2.31833413289527,1.1665112425730662,-0.14354733039000966,-0.43862332695985445,-2.415036328500195,34.289661056738694,0.30946756763430155,0.4
903,PIPPINUSDT,overheated,sl_hit,0.02722,0.02725,0.11021307861865826,2026-05-02T17:30:29.443025+00:00,30,10,10.0,10.0,0.026977499999999998,0.027522500000000002,48.075632256143564,47.8,45.0,direct,7,closed,0.02756,2026-05-02T17:46:05.575693+00:00,-11.376146788990871,0,0.02744,,,2026-05-02T17:45:30.563217+00:00,,,66.14399475269693,29.0,62.600112367043195,0.21875611579061813,1.9472555274967893,0.0,7.0,0.08816751159007628,1.0,6.7738525416402044,0.03673094582185341,0.0,0.0,0.00019095,0.0,0.11033468186834221,0.7034431691965909,0.03673094582185341,6.7738525416402044,0.03775991835694071,0.00019095,-0.027016069234082035,-1.0,1.0,0.7975000000000001,0.1971829181356372,"{""asks"":[[0.02727,4803.0],[0.02728,72794.0],[0.02729,100174.0],[0.0273,110531.0],[0.02731,114770.0],[0.02732,72637.0],[0.02733,79645.0],[0.02734,33579.0],[0.02735,74051.0],[0.02736,112713.0]],""bids"":[[0.02726,4152.0],[0.02725,38462.0],[0.02724,33664.0],[0.02723,94871.0],[0.02722,120280.0],[0.02721,69856.0],[0.0272,81191.0],[0.02719,68758.0],[0.02718,55890.0],[0.02717,61111.0]]}",17093.82,21190.72,-0.107012,3.67,0.02722,3274.02,0.02731,3134.37,-0.15755822973850112,3.040174390759061,-1.140686078621808,0.0,-0.1414300063550822,-0.14354733039000966,-0.43862332695985445,-2.415036328500195,34.289661056738694,0.30946756763430155,0.4
904,AXSUSDT,overheated,tp_hit,1.3835,1.3834,-0.007228044813877049,2026-05-02T17:36:10.891241+00:00,30,10,10.0,10.0,1.369566,1.3972339999999999,46.349920928035196,46.3,45.0,direct,7,closed,1.3692,2026-05-03T00:03:29.214620+00:00,10.264565563105386,1,1.3814,1.3742,1.3789,2026-05-02T17:51:12.035635+00:00,2026-05-02T18:06:13.049874+00:00,2026-05-02T18:36:13.150101+00:00,65.85568514081038,3.0,64.3303320128885,0.10112128762377873,4.875387140097427,0.7017431893125081,27.0,-0.043470489019164046,0.0,-17.083281148269645,0.0072277836001582154,0.0,0.0,0.0,0.0,0.19553881807647194,0.3193728678231968,0.0072277836001582154,-17.083281148269645,0.005868439785987979,-0.00028794,0.025712969713604126,-0.3,-0.0,0.7169197396962885,0.04340926685987287,"{""asks"":[[1.3829,294.0],[1.383,182.4],[1.3831,3756.2],[1.3832,296.0],[1.3833,3026.5],[1.3834,783.3],[1.3835,708.4],[1.3836,692.2],[1.3837,1036.6],[1.3838,1138.0]],""bids"":[[1.3828,22.4],[1.3827,12.9],[1.3826,16.9],[1.3825,159.1],[1.3824,690.9],[1.3823,414.2],[1.3822,749.4],[1.3821,602.9],[1.382,459.6],[1.3819,1004.7]]}",5712.43,16480.54,-0.485203,0.72,1.3809,2165.39,1.3831,5195.2,-3.1055665646434596,-1.3346021569888316,-0.1824588161845235,0.0,2.5011333213962015,-0.14354733039000966,-0.43862332695985445,-2.415036328500195,34.21438831257547,0.30946756763430155,0.4
905,B2USDT,overheated,tp_hit,0.6513,0.6525,0.18424689083371393,2026-05-02T17:52:57.979123+00:00,30,10,10.0,10.0,0.645975,0.659025,47.29689279301802,46.3,45.0,direct,6,closed,0.6452,2026-05-02T18:30:58.083732+00:00,11.187739463601494,1,0.6506,0.6498,,2026-05-02T18:07:59.903042+00:00,2026-05-02T18:23:02.701733+00:00,,57.932652031823125,5.0,67.4304472226865,0.42222483273561573,2.612376348548293,0.0,5.0,-0.10207866863147072,0.0,0.5289123384417518,0.10743611388228591,0.0,0.0,0.00022188,0.0,0.7892293407613733,1.2484394506866427,0.10743611388228591,0.5289123384417518,0.005230839498695822,0.00022188,0.14898855098675037,-1.0,1.0,0.8,0.2044426468204262,"{""asks"":[[0.6521,138.0],[0.6522,87.0],[0.6523,147.0],[0.6524,53.0],[0.6525,275.0],[0.6526,200.0],[0.6527,122.0],[0.6528,476.0],[0.6529,95.0],[0.653,182.0]],""bids"":[[0.6514,72.0],[0.6512,153.0],[0.6511,153.0],[0.651,253.0],[0.6509,197.0],[0.6508,105.0],[0.6507,258.0],[0.6506,387.0],[0.6505,267.0],[0.6504,105.0]]}",1269.06,1158.39,0.04559,10.74,0.6496,1329.08,0.6537,2174.21,-0.09117183170214697,-0.1769448259660075,-1.314237951217433,0.0,0.435869769956355,-0.14354733039000966,-0.43862332695985445,-2.415036328500195,33.80242786253682,0.30946756763430155,0.4
906,WLFIUSDT,early_warning,sl_hit,0.05537,0.05532,-0.09030160736861374,2026-05-02T17:55:18.100034+00:00,30,10,10.0,10.0,0.0547668,0.055873200000000005,47.0,47.0,45.0,direct,7,closed,0.05589,2026-05-02T21:50:09.692064+00:00,-10.303687635574857,0,0.0551,0.05527,0.05537,2026-05-02T18:10:20.331291+00:00,2026-05-02T18:25:22.778425+00:00,2026-05-02T18:55:19.281115+00:00,71.37655381419239,16.0,68.80247138312055,0.21697365895274626,0.0,0.5605619730099782,19.0,0.07240860096954846,3.0,-0.28540707343512767,0.018061952497070464,0.0,0.19999999999991674,5.83e-06,0.0,0.3807106598984805,1.8620943952802436,0.018061952497070464,-0.28540707343512767,0.005230839498695822,5.83e-06,0.19101581856474167,1.0,-0.0,0.705495282264784,0.12172351760536691,"{""asks"":[[0.05533,7265.0],[0.05534,6041.0],[0.05535,69214.0],[0.05536,55581.0],[0.05537,82306.0],[0.05538,128813.0],[0.05539,149821.0],[0.0554,42023.0],[0.05541,54020.0],[0.05542,98380.0]],""bids"":[[0.05532,21141.0],[0.05531,29818.0],[0.0553,61053.0],[0.05529,80058.0],[0.05528,100515.0],[0.05527,65954.0],[0.05526,79850.0],[0.05525,84345.0],[0.05524,57088.0],[0.05523,105031.0]]}",37850.11,38407.31,-0.007307,1.81,0.05515,8615.59,0.05544,22611.54,-1.928613199155696,-0.2585225143386225,-0.9625447145366253,0.0,2.825602831631061,-0.14354733039000966,-0.43862332695985445,-2.415036328500195,33.8024278625368,0.30946756763430155,0.4
907,ASTERUSDT,overheated,tp_hit,0.682,0.6804,-0.23460410557185424,2026-05-02T18:02:41.920569+00:00,30,10,10.0,10.0,0.673596,0.687204,50.00000000000028,47.0,45.0,direct,7,closed,0.6734,2026-05-02T18:38:48.319267+00:00,10.288065843621407,1,0.6782,0.6775,,2026-05-02T18:17:42.541644+00:00,2026-05-02T18:32:43.139264+00:00,,80.44742716142838,5.0,68.2644723596446,0.0540093753797603,12.919532154282255,0.7226453997619366,62.0,0.032414042490009086,1.0,17.825033713947757,0.014661681694888786,0.0,1.0000000000005551,2.866e-05,5593539.0066,0.47142015321156333,0.9366636931311287,0.014661681694888786,17.825033713947757,0.03267152230151198,2.866e-05,0.05023020229143174,-0.3,-0.0,0.8285714285714285,0.09172836922028683,"{""asks"":[[0.6796,2847.0],[0.6797,4147.0],[0.6798,7750.0],[0.6799,5671.0],[0.68,6687.0],[0.6801,8091.0],[0.6802,11148.0],[0.6803,8643.0],[0.6804,10295.0],[0.6805,8759.0]],""bids"":[[0.6795,1218.0],[0.6794,4954.0],[0.6793,9429.0],[0.6792,6217.0],[0.6791,5940.0],[0.679,7756.0],[0.6789,7434.0],[0.6788,10186.0],[0.6787,11740.0],[0.6786,10317.0]]}",51051.52,50355.47,0.006864,1.47,0.6785,11317.38,0.6811,10635.38,-3.8276920216219503,-0.6530984753536396,-0.8162376128336943,3.2131163051981586,1.1369446311378124,0.0072800653928643735,-0.43862332695985445,-2.415036328500195,45.551514607430505,0.3076781971080794,0.4
908,DYDXUSDT,overheated,sl_hit,0.15487,0.15461,-0.1678827403628916,2026-05-02T18:18:06.240515+00:00,30,10,10.0,10.0,0.1530639,0.1561561,47.70503680561791,46.6,45.0,direct,8,closed,0.1562,2026-05-02T18:49:18.272095+00:00,-10.283940236724716,0,0.15497,0.1558,,2026-05-02T18:33:07.511632+00:00,2026-05-02T18:48:08.183688+00:00,,62.80992757214357,29.0,64.42720835419291,0.9296185564314693,1.5395349820706445,0.0,9.0,-0.1309723268311182,8.0,-53.40084393080993,0.0064584880679497535,0.0,0.7692307692309499,9.983e-05,0.0,0.0,0.20106369178880332,0.0064584880679497535,-53.40084393080993,0.09644839946755374,9.983e-05,0.0,1.0,-0.0,0.7537931034482759,0.23400035495827298,"{""asks"":[[0.1546,1124.8],[0.15462,309.8],[0.15464,1056.1],[0.15465,632.6],[0.15466,1492.3],[0.15467,3372.3],[0.15468,1314.6],[0.15469,2516.6],[0.1547,3755.4],[0.15471,3216.4]],""bids"":[[0.15459,257.9],[0.15457,48.6],[0.15456,112.0],[0.15455,572.8],[0.15454,902.6],[0.15453,3358.8],[0.15452,1272.3],[0.15451,2260.0],[0.1545,2772.4],[0.15449,1953.0]]}",2087.58,2906.54,-0.163984,0.65,0.15443,528.46,0.15479,870.77,-0.13771930047520534,-0.039076190704438345,1.21272442225812,0.0,0.0,0.0072800653928643735,-0.43862332695985445,-2.415036328500195,45.55151460743051,0.3076781971080794,0.45
909,TACUSDT,early_warning,tp_hit,0.021049,0.021049,0.0,2026-05-02T18:25:21.084520+00:00,30,10,10.0,10.0,0.020838509999999998,0.02125949,45.854566506586465,45.9,45.0,direct,6,closed,0.020775,2026-05-02T18:29:31.936921+00:00,13.017245474844408,1,,,,,,,51.10270932989634,20.0,57.44202940780714,0.6789269438756396,0.0,0.0,11.0,0.13500800299588017,4.0,-59.28497081059202,0.04751270964982939,0.0,0.8979591836735098,0.00124327,12079034.1621,1.3921001926782157,-2.7916205241786702,0.04751270964982939,-59.28497081059202,0.09644839946755374,0.00124327,0.0696456692045616,-1.0,1.0,0.7503225806451612,0.5359400161102457,"{""asks"":[[0.020944,1070.0],[0.020945,15780.0],[0.020946,1440.0],[0.020948,10.0],[0.02095,10.0],[0.020952,390.0],[0.020955,4120.0],[0.020956,3620.0],[0.020957,1450.0],[0.020958,3560.0]],""bids"":[[0.020914,5250.0],[0.020913,1740.0],[0.020906,800.0],[0.020903,4780.0],[0.020902,4120.0],[0.020899,4120.0],[0.020898,750.0],[0.020896,710.0],[0.020895,3730.0],[0.020894,10460.0]]}",762.05,658.87,0.072615,14.33,0.020886,424.4,0.020945,330.51,-0.37902373282394386,-0.5449069306121449,-0.6306627955912929,0.0,1.2201122051101638,0.0072800653928643735,-0.43862332695985445,-2.415036328500195,45.54682356373396,0.3076781971080794,0.45
910,NEARUSDT,overheated,tp_hit,1.2951,1.2949,-0.0154428229480332,2026-05-02T18:40:42.036077+00:00,30,10,10.0,10.0,1.2819509999999998,1.307849,50.245398284725844,45.2,45.0,direct,8,closed,1.2818,2026-05-03T02:18:50.530896+00:00,10.11661132133747,1,1.2972,1.2945,1.2945,2026-05-02T18:55:43.137204+00:00,2026-05-02T20:45:04.147383+00:00,2026-05-02T20:45:04.147383+00:00,69.17246119206763,7.0,72.09952167166757,0.0988926403098798,2.13600449575263,0.0,5.0,-0.007723557543325914,0.0,-5.687119637804293,0.0077240953153353414,0.0,4.0000000000022204,0.0001,0.0,0.007722007722006871,0.41876696393949975,0.0077240953153353414,-5.687119637804293,-0.0945704319992723,0.0001,-0.07705056980308121,1.0,1.0,0.4625156533509225,0.044653982710421904,"{""asks"":[[1.295,397.2],[1.2951,973.9],[1.2952,2395.4],[1.2953,3346.2],[1.2954,3163.1],[1.2955,3378.5],[1.2956,2957.4],[1.2957,3605.3],[1.2958,5834.0],[1.2959,5460.8]],""bids"":[[1.2949,657.8],[1.2948,815.0],[1.2947,1401.6],[1.2946,6092.7],[1.2945,3809.8],[1.2944,4234.4],[1.2943,4583.4],[1.2942,2738.9],[1.2941,4453.9],[1.294,9766.1]]}",49900.21,40826.2,0.100015,0.77,1.294,12637.33,1.2965,16358.59,0.08891115909427273,-3.9640252025050415,0.2761241564634171,0.0,-1.789685471104693,0.0072800653928643735,-0.43862332695985445,-2.415036328500195,45.12833641211971,0.3076781971080794,0.55
911,PENDLEUSDT,early_warning,sl_hit,1.5931,1.5928,-0.018831209591360677,2026-05-02T18:41:04.081033+00:00,30,10,10.0,10.0,1.576872,1.608728,46.0,46.0,45.0,direct,7,closed,1.6108,2026-05-02T18:49:50.229229+00:00,-11.300853842290318,0,,,,,,,70.90987797506816,5.0,72.31443442959832,0.24840260462184435,0.08142171039704772,0.0,9.0,-0.06533914530706161,0.0,12.876227380473463,0.006278055058542173,0.0,9.00000000000111,0.0001,0.0,0.025114585295407547,1.4586916364099574,0.006278055058542173,12.876227380473463,-0.0945704319992723,0.0001,0.08290640372085864,-1.0,1.0,0.816883116883117,0.11866104619095118,"{""asks"":[[1.5925,4.0],[1.5927,5.0],[1.5929,343.0],[1.593,758.0],[1.5931,148.0],[1.5932,242.0],[1.5933,142.0],[1.5934,195.0],[1.5935,269.0],[1.5936,192.0]],""bids"":[[1.5924,65.0],[1.5923,11.0],[1.5922,43.0],[1.5921,47.0],[1.592,213.0],[1.5919,162.0],[1.5918,162.0],[1.5917,224.0],[1.5916,242.0],[1.5915,116.0]]}",2045.49,3661.11,-0.283114,0.63,1.5916,385.17,1.593,1207.49,-0.4586482262565293,0.9539760072744745,0.36209341506183557,0.0,-0.07490894632320387,0.0072800653928643735,-0.43862332695985445,-2.415036328500195,45.12833641211971,0.3076781971080794,0.55
912,ZECUSDT,early_warning,sl_hit,381.41,381.38,-0.007865551506260861,2026-05-02T18:49:54.151090+00:00,30,10,10.0,10.0,377.5662,385.1938,46.787125293479114,46.8,45.0,direct,7,closed,387.72,2026-05-02T20:45:04.310844+00:00,-16.623839739892055,0,387.72,387.72,387.72,2026-05-02T20:45:04.149612+00:00,2026-05-02T20:45:04.149612+00:00,2026-05-02T20:45:04.149612+00:00,68.51471813345515,32.0,64.974377256986,0.11521783379362352,0.0,0.0,21.0,-0.04942734781443761,6.0,3.2659798422727584,0.002622091117663954,0.0,0.0,0.0001,0.0,0.26550998948476545,1.2922913626111194,0.002622091117663954,3.2659798422727584,-0.01786436607658964,0.0001,0.04668886919752606,-1.0,1.0,0.6633461362710016,0.11239115322393975,"{""asks"":[[381.73,1.08],[381.76,0.98],[381.77,0.06],[381.78,1.84],[381.79,4.7],[381.8,1.77],[381.81,2.84],[381.82,3.78],[381.83,4.27],[381.84,10.13]],""bids"":[[381.72,7.28],[381.7,2.87],[381.69,5.61],[381.68,4.01],[381.67,0.04],[381.66,0.04],[381.65,1.15],[381.64,2.95],[381.63,10.1],[381.62,8.09]]}",16083.26,12008.05,0.14507,0.26,381.6,10284.12,381.94,6279.09,-1.139785305119722,-0.09285982158403752,0.8627703255165108,0.0,-0.6748637207911349,0.0072800653928643735,-0.43862332695985445,-2.415036328500195,45.12833641211971,0.3076781971080794,0.5
913,ONDOUSDT,overheated,tp_hit,0.2848,0.2848,0.0,2026-05-02T18:51:20.840925+00:00,30,10,10.0,10.0,0.281952,0.287648,45.557019923662224,45.6,45.0,direct,6,closed,0.2819,2026-05-02T22:25:50.315620+00:00,10.182584269662968,1,0.2858,0.2858,0.2858,2026-05-02T20:45:04.151454+00:00,2026-05-02T20:45:04.151454+00:00,2026-05-02T20:45:04.151454+00:00,59.709905528893984,4.0,80.28879235434455,0.31387845625158006,2.834982209692931,0.6624761218755105,18.0,0.16847757873975314,2.0,0.008106173114209659,0.03511852502194521,0.0,0.0,5e-05,0.0,0.17587055926837863,0.9193776520509163,0.03511852502194521,0.008106173114209659,-0.01786436607658964,5e-05,0.06119111316515775,-1.0,-0.0,0.741331091923318,0.0864438378540028,"{""asks"":[[0.2848,2211.0],[0.2849,81682.0],[0.285,127064.0],[0.2851,98100.0],[0.2852,121078.0],[0.2853,170188.0],[0.2854,155755.0],[0.2855,55596.0],[0.2856,112720.0],[0.2857,56862.0]],""bids"":[[0.2847,29740.0],[0.2846,102343.0],[0.2845,128137.0],[0.2844,110400.0],[0.2843,102180.0],[0.2842,105249.0],[0.2841,101737.0],[0.284,89274.0],[0.2839,77966.0],[0.2838,154004.0]]}",284506.25,279931.97,0.008104,3.51,0.283,114332.0,0.2865,91423.3,-1.8529915059483217,-3.8292246003713903,-0.8969437003500813,0.0,0.7996507826336389,0.0072800653928643735,-0.43862332695985445,-2.415036328500195,45.12607288847869,0.3076781971080794,0.5
