id,symbol,signal_type,would_have_opened,actual_blocked_by,linked_auto_short_id,linked_canceled_signal_id,entry_price,signal_price,entry_ts,leverage,tp_pct,sl_pct,tp_price,sl_price,score,entry_score,triggered_count,status,close_reason,exit_price,exit_ts,pnl_pct,ml_label,f_rsi_5m,f_large_sell_cluster,f_rsi,f_vwap_extension,f_volume_zscore,f_trade_imbalance,f_large_buy_cluster,f_price_acceleration,f_consecutive_greens,f_ob_bid_thinning,f_spread_expansion,f_momentum_loss,f_upper_wick,f_funding_rate,f_cvd_divergence,f_liquidation_cascade,volume_24h_usdt,price_change_5m,price_change_1h,spread_pct,bid_depth_change_5m,realized_vol_1h,btc_change_15m,funding_rate_at_signal,oi_change_pct_at_signal,trend_strength_1h,ob_snapshot,ob_bid_volume_top10,ob_ask_volume_top10,ob_imbalance_top10,ob_spread_bps,ob_bid_wall_price,ob_bid_wall_size,ob_ask_wall_price,ob_ask_wall_size,spread_pct_z,bid_depth_change_5m_z,realized_vol_1h_z,volume_24h_usdt_z,oi_change_pct_z,btc_change_1h,btc_change_4h,btc_change_24h,btc_adx_1h,btc_atr_pct_1h,recent_wr_20,adverse_move_pct
38,ALGOUSDT,early_warning,False,score_dropped,,1410,0.10877,0.10877,2026-05-02T18:52:25.674459+00:00,10,10.0,10.0,0.10768230000000001,0.1098577,45.352874870530535,45.352874870530535,7,closed,sl_hit,0.11053,2026-05-02T20:45:28.789969+00:00,-10.0,0,66.49983897128844,5.0,77.20427882571626,0.14618130267264404,0.48040113733015244,0.6219708677226721,36.0,-0.21578203901491363,0.0,4.077602257538785,0.01839926402944446,0.0,0.0,0.0001,-0.0,0.7378534212014156,0.0,0.5549902876699688,0.5924280292511355,0.01839926402944446,4.077602257538785,0.08094520579992676,-0.01786436607658964,0.0001,0.08565355088990122,1.0,,,,,,,,,,,,,,,,,,,,,
39,ARKMUSDT,overheated,False,score_dropped,,1411,0.12452,0.12452,2026-05-02T18:52:47.309327+00:00,10,10.0,10.0,0.1232748,0.1257652,46.066846554450315,46.066846554450315,7,closed,tp_hit,0.12278,2026-05-02T21:40:19.061861+00:00,10.0,1,65.15165734021757,2.0,68.48903627538488,0.12926235871918507,3.5807622206651457,0.0,4.0,0.043327369473700805,4.0,12.340423689456577,0.06422091996467588,0.0,2.333333333332948,6.009e-05,1.0,0.7545454545454546,0.0,0.10443444730077532,1.3586072242108729,0.06422091996467588,12.340423689456577,0.13119647492945655,-0.01786436607658964,6.009e-05,-0.07614190630620236,-0.3,,,,,,,,,,,,,,,,,,,,,
40,HYPEUSDT,overheated,True,,914,,41.656,41.656,2026-05-02T18:54:59.066604+00:00,10,10.0,10.0,41.23944,42.072559999999996,48.47523190919209,48.47523190919209,7,closed,tp_hit,41.215,2026-05-03T00:09:56.263657+00:00,10.0,1,57.41830144252839,8.0,70.4430163068975,0.13344089727433806,13.896051590960608,0.7318859656696921,67.0,-0.042386245130883266,3.0,32.23178757497301,0.0024015658209096398,0.0,1.0,0.0001,-0.0,0.5657546308345102,89121850.1902,0.259940310002881,0.2699901164332422,0.0024015658209096398,32.23178757497301,0.03845844500486822,-0.01786436607658964,0.0001,0.01876054542031135,-0.3,,,,,,,,,,,,,,,,,,,,,
41,ALGOUSDT,overheated,False,score_dropped,,1412,0.10931,0.10931,2026-05-02T18:56:41.841062+00:00,10,10.0,10.0,0.1082169,0.1104031,45.97848969639949,45.97848969639949,6,closed,sl_hit,0.11053,2026-05-02T20:45:29.061407+00:00,-10.0,0,75.36963527999144,2.0,87.20651633572314,0.5313771003272962,1.8809530794529017,0.46870064629132563,11.0,0.07241114209918256,1.0,2.8679847663389877,0.009163802978245133,0.0,0.28000000000000225,0.0001,-0.0,0.6421560526182849,0.0,0.5610743193524645,1.2784880489160704,0.009163802978245133,2.8679847663389877,0.08733534969582496,-0.01786436607658964,0.0001,0.043887332562966036,1.0,,,,,,,,,,,,,,,,,,,,,
42,BABYUSDT,overheated,True,,915,,0.018671,0.018671,2026-05-02T19:01:22.402041+00:00,10,10.0,10.0,0.01848429,0.01885771,49.28698454882605,49.28698454882605,8,closed,sl_hit,0.018858,2026-05-02T20:46:29.097629+00:00,-10.0,0,80.59836861337185,3.0,79.69446611677566,0.8714679608551511,4.065863585198833,0.0,0.0,0.3412950478302677,5.0,-5.228793233056129,0.05355612682090612,0.0,0.20270270270271473,5e-05,1.0,0.8,0.0,0.13944757307590086,5.434416095313022,0.05355612682090612,-5.228793233056129,0.23226210754121782,-0.01786436607658964,5e-05,0.2297888398546243,-0.3,,,,,,,,,,,,,,,,,,,,,
43,LABUSDT,overheated,False,score_dropped,,1413,2.80041,2.80041,2026-05-02T20:46:41.649486+00:00,10,10.0,10.0,2.7724059,2.8284141,51.112651339899394,51.112651339899394,7,closed,tp_hit,2.75748,2026-05-02T20:47:29.117518+00:00,10.0,1,70.04622895697041,25.0,73.24935241477421,6.515142062697386,0.0,0.3744355579545801,75.0,-2.1269568804899923,0.0,-52.642485580034624,0.06748171173822415,0.0,0.15710723192017395,0.00964821,-1.0,0.4978838595510764,593899535.8421,0.0,43.15667474449478,0.06748171173822415,-52.642485580034624,2.1938694228284024,-0.005102398765219499,0.00964821,0.0,-1.0,,,,,,,,,,,,,,,,,,,,,
44,SPACEUSDT,overheated,True,,916,,0.008651,0.008651,2026-05-02T20:47:55.845625+00:00,10,10.0,10.0,0.008564490000000001,0.00873751,47.22201849913018,47.22201849913018,7,closed,tp_hit,0.008562,2026-05-02T21:02:59.607830+00:00,10.0,1,76.79415165815558,6.0,77.3913358503809,1.1587356622165836,1.6389692675369405,0.5224518823499699,23.0,-0.3497102122549227,0.0,0.46392240328634426,0.05776673791232778,0.0,0.0,5e-05,-1.0,0.5673497344798355,4621163.552,0.0,2.0803782505910053,0.05776673791232778,0.46392240328634426,0.2586675999938391,-0.005102398765219499,5e-05,0.0,-1.0,,,,,,,,,,,,,,,,,,,,,
45,LYNUSDT,overheated,False,score_dropped,,1414,0.06495,0.06495,2026-05-02T20:48:38.231541+00:00,10,10.0,10.0,0.0643005,0.06559949999999999,48.283613853858384,48.283613853858384,7,closed,sl_hit,0.06568,2026-05-02T22:30:25.426018+00:00,-10.0,0,69.10610260167678,1.0,68.50313079300895,0.34461742403335577,10.259727018813892,0.7904653240693266,16.0,0.0554193648695282,3.0,-10.73931653184273,0.030792917628954766,0.0,0.0,0.00087183,-1.0,0.7176470588235294,0.0,0.0,1.4696685428392688,0.030792917628954766,-10.73931653184273,0.12128807703271449,-0.005102398765219499,0.00087183,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
46,VIRTUALUSDT,overheated,False,score_dropped,,1415,0.7596,0.7596,2026-05-02T20:49:02.168093+00:00,10,10.0,10.0,0.752004,0.7671960000000001,51.01704804612174,51.01704804612174,7,closed,tp_hit,0.7511,2026-05-02T21:11:59.816970+00:00,10.0,1,86.91582241579839,4.0,80.96721074671991,0.5209568026369651,2.0575037859236036,0.630267732427304,33.0,-0.07960876262771034,0.0,-24.35877734052172,0.026416589618277374,0.0,0.0,0.0,-1.0,0.8015384615384615,0.0,0.0,3.2858707557502616,0.026416589618277374,-24.35877734052172,0.14690465507676012,-0.005102398765219499,-2.188e-05,0.0,-1.0,,,,,,,,,,,,,,,,,,,,,
47,SPACEUSDT,early_warning,False,already_open,,1416,0.008655,0.008655,2026-05-02T20:49:11.495551+00:00,10,10.0,10.0,0.00856845,0.008741549999999999,45.398064493211606,45.398064493211606,6,closed,tp_hit,0.008562,2026-05-02T21:02:59.594982+00:00,10.0,1,78.02555455702142,15.0,81.07696398767824,1.060881855835988,1.089540583918307,0.3447599648767429,32.0,-0.09307602104160329,6.0,-12.659023040480372,0.08088277774568214,0.0,0.27777777777775636,5e-05,-1.0,0.7608695652173914,0.0,0.0,2.738913919848237,0.08088277774568214,-12.659023040480372,0.2551998272467892,-0.005102398765219499,5e-05,0.0,-1.0,,,,,,,,,,,,,,,,,,,,,
48,SPACEUSDT,early_warning,False,duplicate,,,0.008655,0.008655,2026-05-02T20:49:11.505861+00:00,10,10.0,10.0,0.00856845,0.008741549999999999,45.398064493211606,45.398064493211606,6,closed,tp_hit,0.008562,2026-05-02T21:02:59.603114+00:00,10.0,1,78.02555455702142,15.0,81.07696398767824,1.060881855835988,1.089540583918307,0.3447599648767429,32.0,-0.09307602104160329,6.0,-12.659023040480372,0.08088277774568214,0.0,0.27777777777775636,5e-05,-1.0,0.7608695652173914,0.0,0.0,2.738913919848237,0.08088277774568214,-12.659023040480372,0.2551998272467892,-0.005102398765219499,5e-05,0.0,-1.0,,,,,,,,,,,,,,,,,,,,,
49,BEATUSDT,overheated,False,score_dropped,,1417,0.6276,0.6276,2026-05-02T20:49:29.807199+00:00,10,10.0,10.0,0.621324,0.6338760000000001,51.499203846650445,51.499203846650445,7,closed,sl_hit,0.63473,2026-05-02T20:55:29.411090+00:00,-10.0,0,71.06456879135735,20.0,67.54431912246912,0.6492355253905757,1.6937995959762862,0.0,25.0,-0.24866909247370855,0.0,-34.87186952709056,0.0015887768801116098,0.0,0.9249999999999271,0.00101378,-0.0,0.6607139413419991,0.0,0.0,4.525259173934502,0.0015887768801116098,-34.87186952709056,0.34637507236933557,-0.005102398765219499,0.00101378,0.0,-0.3,,,,,,,,,,,,,,,,,,,,,
50,LYNUSDT,early_warning,False,score_dropped,,1418,0.06516,0.06516,2026-05-02T20:50:33.090851+00:00,10,10.0,10.0,0.0645084,0.0658116,47.85378095238093,47.85378095238093,8,closed,tp_hit,0.0645,2026-05-02T21:14:29.942826+00:00,10.0,1,73.90679107810593,3.0,75.56855384860168,0.4268175435539808,0.5850789687714439,0.7029582629645543,36.0,0.03662534865635199,5.0,9.81590498116323,0.015348016268891295,0.0,1.5714285714285432,0.00087183,-0.0,0.7279069767441861,0.0,0.6333024405313464,1.8127832473823946,0.015348016268891295,9.81590498116323,0.12443327325295285,-0.005102398765219499,0.00087183,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
51,ACHUSDT,early_warning,False,score_dropped,,1419,0.008367,0.008367,2026-05-02T20:50:44.013287+00:00,10,10.0,10.0,0.00828333,0.008450669999999999,45.950057956990136,45.950057956990136,7,closed,sl_hit,0.00849,2026-05-02T20:50:59.315936+00:00,-10.0,0,78.00375610650224,23.0,62.596181816584924,0.40341661980510524,0.89325690190819,0.0,12.0,-0.10670246146427198,0.0,-33.768734193016236,0.08412955952166411,0.0,63.00000000004684,5e-05,1.0,0.73125,0.0,0.5562273276904584,7.378640776699032,0.08412955952166411,-33.768734193016236,0.47763391049355974,-0.005102398765219499,5e-05,-2.0922921462526474,1.0,,,,,,,,,,,,,,,,,,,,,
52,ACHUSDT,overheated,False,cancel_drop,,1420,0.00845,0.00845,2026-05-02T20:51:35.913686+00:00,10,10.0,10.0,0.0083655,0.008534499999999999,54.19286780492491,54.19286780492491,7,closed,tp_hit,0.008331,2026-05-02T20:54:59.400568+00:00,10.0,1,79.75333684684485,34.0,68.93646753776885,1.13352812142742,1.4231168499230307,0.0,22.0,0.3984515037422357,2.0,-34.891085100074605,0.14122631517005832,0.7,0.318181818181777,5e-05,1.0,0.7541666666666667,2738332.1037,2.643969576240477,8.138180877215696,0.14122631517005832,-34.891085100074605,0.4784029919009766,-0.005102398765219499,5e-05,-2.0922921462526474,1.0,,,,,,,,,,,,,,,,,,,,,
53,LABUSDT,early_warning,False,score_dropped,,1421,2.65843,2.65843,2026-05-02T20:51:57.804040+00:00,10,10.0,10.0,2.6318457,2.6850143,46.73138866274455,46.73138866274455,6,closed,sl_hit,2.73164,2026-05-02T20:52:29.365828+00:00,-10.0,0,70.41401098791692,70.0,68.12335699534466,3.3174879391685135,0.7976253423186459,0.0,30.0,1.6897373088135674,1.0,-95.8113801898487,0.07310492878071218,0.0,0.63614800759014,0.00964821,-0.0,0.4601309489043416,597919069.1011,0.0,42.630480817140004,0.07310492878071218,-95.8113801898487,2.180673156267691,-0.005102398765219499,0.00964821,-0.5273131430230742,-1.0,,,,,,,,,,,,,,,,,,,,,
54,VIRTUALUSDT,early_warning,True,,917,,0.7603,0.7603,2026-05-02T20:53:43.298721+00:00,10,10.0,10.0,0.752697,0.767903,45.0,45.0,6,closed,tp_hit,0.7522,2026-05-02T21:02:29.579826+00:00,10.0,1,88.88796313116634,42.0,77.31279128370174,0.4800140682836144,0.0,0.0,32.0,-0.005932764212838865,2.0,-1.820364109689264,0.013165690211322495,0.0,0.0,0.0,1.0,0.6696166162214109,10526354.8679,0.02634005004609219,3.4623773173391466,0.013165690211322495,-1.820364109689264,0.14499842069368105,-0.005102398765219499,-2.188e-05,1.0317723801402652,-1.0,,,,,,,,,,,,,,,,,,,,,
55,ASTERUSDT,overheated,False,score_dropped,,1422,0.6834,0.6834,2026-05-02T20:56:40.090147+00:00,10,10.0,10.0,0.676566,0.690234,47.007548079113064,47.007548079113064,7,closed,tp_hit,0.6762,2026-05-03T02:14:30.093845+00:00,10.0,1,69.41734659116403,3.0,72.54970950355148,0.2040513186107326,2.105117018066506,0.5117342579102451,13.0,-0.04991322144275859,0.0,8.096123519940928,0.014638073629508745,0.0,0.0,5e-05,-0.0,0.6661321479508515,0.0,0.24944974321350474,0.48593726991606084,0.014638073629508745,8.096123519940928,0.05704975796448956,-0.005102398765219499,5e-05,-0.0018983061484544976,-0.3,,,,,,,,,,,,,,,,,,,,,
56,BUSDT,overheated,False,score_dropped,,1423,0.34432,0.34432,2026-05-02T20:57:23.058779+00:00,10,10.0,10.0,0.34087680000000004,0.3477632,46.049567284502466,46.049567284502466,7,closed,sl_hit,0.34784,2026-05-02T20:59:59.474036+00:00,-10.0,0,62.29069104612751,76.0,63.16434092857953,1.0020919681887734,1.7906519557591822,0.0,24.0,0.5464555220242734,2.0,-42.379037068197114,0.11336385437104902,0.0,0.11231884057970241,0.00097199,-0.0,0.7526912181303116,0.0,0.0,9.438511884257665,0.11336385437104902,-42.379037068197114,0.7799642639999577,-0.005102398765219499,0.00097199,-0.04012337642873068,-1.0,,,,,,,,,,,,,,,,,,,,,
57,CRVUSDT,early_warning,False,score_dropped,,1424,0.2383,0.2383,2026-05-02T20:58:57.985675+00:00,10,10.0,10.0,0.23591700000000002,0.240683,45.459035464391036,45.459035464391036,6,closed,tp_hit,0.2357,2026-05-03T00:16:26.635197+00:00,10.0,1,80.17301147640293,10.0,63.19586217725958,0.1736596364918692,1.140654499699807,0.0,12.0,-0.025270148206685245,0.0,0.1406195162728215,0.04193751310546823,0.0,0.0,0.0001,1.0,0.7159635666347148,5824947.167,0.04196391103650398,1.1040339702760167,0.04193751310546823,0.1406195162728215,0.07675143260887096,-0.005102398765219499,0.0001,0.1483622315830156,0.3,,,,,,,,,,,,,,,,,,,,,
58,ZECUSDT,early_warning,False,score_dropped,,1425,389.31,389.31,2026-05-02T21:00:55.841767+00:00,10,10.0,10.0,385.4169,393.2031,47.234526781605986,47.234526781605986,6,closed,tp_hit,385.04,2026-05-03T00:11:56.338051+00:00,10.0,1,73.13708547934685,57.0,58.85536084750956,0.04994299799117886,0.0,0.0,19.0,0.08629568577306952,2.0,-57.39394987560805,0.0025690760318028247,0.0,0.7727272727272493,0.0001,1.0,0.6781286437861869,0.0,0.03855050115650919,1.2871287128712865,0.0025690760318028247,-57.39394987560805,0.1713620520063174,-0.005102398765219499,0.0001,0.3075047165993669,-1.0,,,,,,,,,,,,,,,,,,,,,
59,ASTERUSDT,early_warning,False,score_dropped,,1426,0.6873,0.6873,2026-05-02T21:01:48.591812+00:00,10,10.0,10.0,0.680427,0.694173,49.64110726920019,49.64110726920019,7,closed,tp_hit,0.6804,2026-05-02T23:50:58.833609+00:00,10.0,1,78.3812308050878,10.0,85.4585477354768,0.3616416041722007,1.1261660903800286,0.6604771182744874,90.0,0.049169041179076695,1.0,9.252925891493003,0.014546512473632844,0.0,0.36363636363629026,5e-05,-1.0,0.8411529715294412,0.0,0.0,1.2378426171529728,0.014546512473632844,9.252925891493003,0.06889938163455855,-0.02652543572491964,5e-05,1.607174238467821,-0.3,,,,,,,,,,,,,,,,,,,,,
60,ZROUSDT,overheated,True,,918,,1.4078,1.4078,2026-05-02T21:03:04.418333+00:00,10,10.0,10.0,1.393722,1.421878,45.591196625299844,45.591196625299844,6,closed,tp_hit,1.3935,2026-05-03T00:12:26.463597+00:00,10.0,1,68.51788266586802,6.0,78.01957866073127,0.3169310885544605,1.5110400695859814,0.32009787785857996,15.0,-0.028483120022737576,2.0,-3.3876918449092552,0.007104038645969452,0.0,0.0,5e-05,-0.0,0.6242749502416669,0.0,0.14941302027748066,0.6294706723891375,0.007104038645969452,-3.3876918449092552,0.06736006865071086,-0.02652543572491964,5e-05,-0.032210155161435744,1.0,,,,,,,,,,,,,,,,,,,,,
61,POLUSDT,overheated,False,already_open,,1427,0.09755,0.09755,2026-05-02T21:03:06.541721+00:00,10,10.0,10.0,0.0965745,0.0985255,51.176660797442075,51.176660797442075,8,closed,tp_hit,0.09657,2026-05-03T08:34:47.626910+00:00,10.0,1,66.07189050807361,3.0,74.70038365391008,0.10840665774045417,11.163630846416874,0.7397485066949779,17.0,0.2155800309883623,3.0,4.817331155715641e-05,0.010243277848907682,0.0,0.13636363636364784,1.842e-05,-0.0,0.7818181818181817,0.0,0.17457383446293231,0.39074550128533825,0.010243277848907682,4.817331155715641e-05,0.04141918008505555,-0.02652543572491964,1.842e-05,-0.0033644481015088637,-1.0,,,,,,,,,,,,,,,,,,,,,
62,POLUSDT,overheated,False,duplicate,,,0.09755,0.09755,2026-05-02T21:03:06.548293+00:00,10,10.0,10.0,0.0965745,0.0985255,51.176660797442075,51.176660797442075,8,closed,tp_hit,0.09657,2026-05-03T08:34:47.643127+00:00,10.0,1,66.07189050807361,3.0,74.70038365391008,0.10840665774045417,11.163630846416874,0.7397485066949779,17.0,0.2155800309883623,3.0,4.817331155715641e-05,0.010243277848907682,0.0,0.13636363636364784,1.842e-05,-0.0,0.7818181818181817,0.0,0.17457383446293231,0.39074550128533825,0.010243277848907682,4.817331155715641e-05,0.04141918008505555,-0.02652543572491964,1.842e-05,-0.0033644481015088637,-1.0,,,,,,,,,,,,,,,,,,,,,
63,AIXBTUSDT,overheated,False,score_dropped,,1428,0.035473,0.035473,2026-05-02T21:08:30.642488+00:00,10,10.0,10.0,0.03511827,0.035827729999999995,48.10463041184131,48.10463041184131,8,closed,sl_hit,0.035872,2026-05-02T21:40:49.078227+00:00,-10.0,0,63.525695865582584,9.0,70.7877298773475,0.9165088618491188,1.8335731752638793,0.5888989338147262,39.0,-0.12186883090599368,7.0,9.132553273567925,0.05350831491050927,0.0,0.0,5e-05,-0.0,0.5245651817408367,0.0,1.3648174057048206,4.084697844269052,0.05350831491050927,9.132553273567925,0.2529029373654195,-0.02652543572491964,5e-05,-0.03941043154603824,-0.3,,,,,,,,,,,,,,,,,,,,,
64,TRBUSDT,early_warning,True,,919,,20.616,20.616,2026-05-02T21:09:51.749056+00:00,10,10.0,10.0,20.40984,20.82216,47.74649436681507,47.74649436681507,7,closed,sl_hit,21.031,2026-05-02T21:40:19.049437+00:00,-10.0,0,67.05852581326016,5.0,73.36082303484054,0.28963791977671216,0.6441462298180285,0.0,8.0,0.018411802191758978,1.0,-21.023637879324735,0.024286581663626013,0.0,0.0,5e-05,0.6414797693199868,0.5565416661147085,0.0,0.24342745861733553,1.050306748466251,0.024286581663626013,-21.023637879324735,0.12974955058440094,-0.02652543572491964,5e-05,0.17205422895777675,-1.0,,,,,,,,,,,,,,,,,,,,,
65,NAORISUSDT,early_warning,True,,920,,0.112524,0.112524,2026-05-02T21:11:07.488697+00:00,10,10.0,10.0,0.11139876,0.11364924,47.784689874860035,47.784689874860035,8,closed,tp_hit,0.111301,2026-05-02T21:13:59.919952+00:00,10.0,1,69.23512171971029,58.0,66.86682537139126,1.0489459222718545,0.0,0.0,42.0,0.17224067657650616,6.0,-40.26124307085658,0.09953255247676181,0.0,1.017291066282398,0.00118333,-0.0,0.7053266547266626,21683648.4407,0.0,1.0121256444288045,0.09953255247676181,-40.26124307085658,0.7578015510708875,-0.02652543572491964,0.00118333,-0.11378758173110103,0.3,,,,,,,,,,,,,,,,,,,,,
66,TRBUSDT,overheated,False,already_open,,1429,20.685,20.685,2026-05-02T21:11:48.134667+00:00,10,10.0,10.0,20.47815,20.891849999999998,47.11087427955002,47.11087427955002,6,closed,sl_hit,21.031,2026-05-02T21:40:19.034808+00:00,-10.0,0,68.36787839699613,12.0,76.00015638580355,0.3556922946597534,2.4270348915630393,0.0,5.0,-0.038961831061461824,3.0,0.0003769830535782657,0.06286722924776035,0.0,1.6000000000001422,5e-05,1.0,0.375,0.0,0.4516317016317015,1.6619815554569202,0.06286722924776035,0.0003769830535782657,0.1297224579035358,-0.02652543572491964,5e-05,-0.06720079642459714,-1.0,,,,,,,,,,,,,,,,,,,,,
67,TRBUSDT,overheated,False,duplicate,,,20.685,20.685,2026-05-02T21:11:48.144521+00:00,10,10.0,10.0,20.47815,20.891849999999998,47.11087427955002,47.11087427955002,6,closed,sl_hit,21.031,2026-05-02T21:40:19.056783+00:00,-10.0,0,68.36787839699613,12.0,76.00015638580355,0.3556922946597534,2.4270348915630393,0.0,5.0,-0.038961831061461824,3.0,0.0003769830535782657,0.06286722924776035,0.0,1.6000000000001422,5e-05,1.0,0.375,0.0,0.4516317016317015,1.6619815554569202,0.06286722924776035,0.0003769830535782657,0.1297224579035358,-0.02652543572491964,5e-05,-0.06720079642459714,-1.0,,,,,,,,,,,,,,,,,,,,,
68,NAORISUSDT,overheated,False,already_open,,1430,0.113673,0.113673,2026-05-02T21:11:48.694151+00:00,10,10.0,10.0,0.11253627,0.11480973,53.17926042435767,53.17926042435767,9,closed,tp_hit,0.112218,2026-05-02T21:13:29.911741+00:00,10.0,1,73.45679300964291,35.0,75.96548210916816,2.0607070174109987,0.4567990828368541,0.3977515150136305,65.0,0.9112420821006817,8.0,8.27755333603409,0.09329753993751606,0.0,0.33573141486811164,0.00118333,-1.0,0.49221806806467105,0.0,0.0,1.9449383115133767,0.09329753993751606,8.27755333603409,0.7707566698000787,-0.02652543572491964,0.00118333,-0.6408996441053895,0.3,,,,,,,,,,,,,,,,,,,,,
69,NAORISUSDT,overheated,False,duplicate,,,0.113673,0.113673,2026-05-02T21:11:48.703377+00:00,10,10.0,10.0,0.11253627,0.11480973,53.17926042435767,53.17926042435767,9,closed,tp_hit,0.112218,2026-05-02T21:13:29.901791+00:00,10.0,1,73.45679300964291,35.0,75.96548210916816,2.0607070174109987,0.4567990828368541,0.3977515150136305,65.0,0.9112420821006817,8.0,8.27755333603409,0.09329753993751606,0.0,0.33573141486811164,0.00118333,-1.0,0.49221806806467105,0.0,0.0,1.9449383115133767,0.09329753993751606,8.27755333603409,0.7707566698000787,-0.02652543572491964,0.00118333,-0.6408996441053895,0.3,,,,,,,,,,,,,,,,,,,,,
70,UBUSDT,early_warning,False,score_dropped,,1431,0.15995,0.15995,2026-05-02T21:13:11.858440+00:00,10,10.0,10.0,0.1583505,0.1615495,47.712016089861905,47.712016089861905,6,closed,sl_hit,0.16749,2026-05-02T21:40:19.068819+00:00,-10.0,0,61.24784808732432,43.0,67.01898336210016,1.7166134264103694,1.4836630153473573,0.12555228415104489,57.0,1.8454836176378007,1.0,-4.489850919339547,0.05605555728565226,0.0,0.48226950354609643,0.00103872,-1.0,0.7684331797235023,168768173.9414,0.0,6.2334393216746165,0.05605555728565226,-4.489850919339547,0.7051447035498313,-0.02652543572491964,0.00103872,-0.08467078054122044,-1.0,,,,,,,,,,,,,,,,,,,,,
71,AXSUSDT,overheated,False,already_open,,1432,1.385,1.385,2026-05-02T21:13:36.187774+00:00,10,10.0,10.0,1.37115,1.39885,45.53935492340585,45.53935492340585,6,closed,tp_hit,1.3692,2026-05-03T00:03:29.488910+00:00,10.0,1,58.91151970271926,5.0,62.420932864318296,0.07403383561267671,3.2205267030794875,0.0,7.0,-0.017348983786999134,0.0,2.6249455522975818,0.007223606746847906,0.0,0.0,0.0,1.0,0.6299840109567186,8938485.3708,0.10118531367447729,0.028893383415194734,0.007223606746847906,2.6249455522975818,0.041111409857968684,-0.02652543572491964,-0.00028794,-0.026072614298609825,-0.3,,,,,,,,,,,,,,,,,,,,,
72,AXSUSDT,overheated,False,duplicate,,,1.385,1.385,2026-05-02T21:13:36.201150+00:00,10,10.0,10.0,1.37115,1.39885,45.53935492340585,45.53935492340585,6,closed,tp_hit,1.3692,2026-05-03T00:03:29.504874+00:00,10.0,1,58.91151970271926,5.0,62.420932864318296,0.07403383561267671,3.2205267030794875,0.0,7.0,-0.017348983786999134,0.0,2.6249455522975818,0.007223606746847906,0.0,0.0,0.0,1.0,0.6299840109567186,8938485.3708,0.10118531367447729,0.028893383415194734,0.007223606746847906,2.6249455522975818,0.041111409857968684,-0.02652543572491964,-0.00028794,-0.026072614298609825,-0.3,,,,,,,,,,,,,,,,,,,,,
73,TONUSDT,overheated,False,already_open,,1433,1.3454,1.3454,2026-05-02T21:13:36.797823+00:00,10,10.0,10.0,1.3319459999999999,1.358854,45.641420812414154,45.641420812414154,5,closed,tp_hit,1.3319,2026-05-03T01:22:28.953154+00:00,10.0,1,61.959885690990056,15.0,73.08107123374634,0.12324119352734447,4.855096600026859,0.24682591200556667,30.0,-0.031285696679368855,0.0,-34.952843724224785,0.0074341151544429235,0.0,0.0,0.0,-0.0,0.6164589801173975,7510100.7187,0.2458833171894686,0.1863863416088995,0.0074341151544429235,-34.952843724224785,0.030215048701292976,-0.02652543572491964,-9.23e-05,0.027054996949353653,-1.0,,,,,,,,,,,,,,,,,,,,,
