id,symbol,signal_type,cancel_reason,signal_ts,decision_ts,signal_price,final_price,price_change_pct,score,final_score,min_score_at_entry,entry_mode_candidate,triggered_count,entry_delay_sec,monitor_attempts,monitor_interval_sec,stabilization_threshold_pct,max_rise_pct,max_entry_drop_pct,f_rsi,f_vwap_extension,f_volume_zscore,f_trade_imbalance,f_large_buy_cluster,f_price_acceleration,f_consecutive_greens,f_ob_bid_thinning,f_spread_expansion,f_momentum_loss,f_upper_wick,f_funding_rate,f_rsi_5m,f_large_sell_cluster,f_cvd_divergence,f_liquidation_cascade,realized_vol_1h,volume_24h_usdt,price_change_5m,price_change_1h,spread_pct,bid_depth_change_5m,btc_change_15m,funding_rate_at_signal,oi_change_pct_at_signal,trend_strength_1h,ob_snapshot,ob_bid_volume_top10,ob_ask_volume_top10,ob_imbalance_top10,ob_spread_bps,ob_bid_wall_price,ob_bid_wall_size,ob_ask_wall_price,ob_ask_wall_size,price_15m,price_30m,price_60m,price_15m_ts,price_30m_ts,price_60m_ts,price_min_60m,price_max_60m,synthetic_pnl_pct,would_hit_tp,would_hit_sl,synthetic_close_reason,time_to_tp_sec,time_to_sl_sec,spread_pct_z,bid_depth_change_5m_z,realized_vol_1h_z,volume_24h_usdt_z,oi_change_pct_z,btc_change_1h,btc_change_4h,btc_change_24h,btc_adx_1h,btc_atr_pct_1h,recent_wr_20,adverse_move_pct
1164,XMRUSDT,overheated,score_dropped,2026-05-02T12:12:41.551213+00:00,2026-05-02T12:12:41.551216+00:00,385.34,385.18,-0.041521772979697974,45.68914693227529,37.3,45.0,after_monitor,6,30,24,5,0.2,0.8,-0.3,66.91283309429778,0.028654495378003554,4.1081244769371486,0.0,17.0,-0.10856470149694233,0.0,2.19268149803197,0.002596020300876392,0.0,0.1578947368422627,0.0001,53.25381165406474,17.0,1.0,0.6665943813845566,0.060352878523298605,0.0,0.03894182091954029,0.21846553966189206,0.002596020300876392,2.19268149803197,0.033672232187328885,0.0001,0.004198160475594892,-0.3,"{""asks"":[[385.11,0.13],[385.19,0.68],[385.2,0.69],[385.21,0.41],[385.22,1.71],[385.23,1.45],[385.24,0.37],[385.25,0.86],[385.26,1.49],[385.27,2.07]],""bids"":[[385.1,0.27],[385.06,0.02],[385.05,0.85],[385.02,1.54],[385.01,0.73],[385.0,1.58],[384.99,0.66],[384.98,0.73],[384.97,0.83],[384.96,1.49]]}",3349.5,3798.43,-0.062805,0.26,384.86,1866.57,385.31,1225.29,385.5,385.06,385.55,2026-05-02T12:28:11.545328+00:00,2026-05-02T12:42:41.800252+00:00,2026-05-02T13:12:41.843457+00:00,384.92,386.24,-0.05449732703587388,False,False,expired_60m,,,-0.5835779036292705,0.4502144457429425,1.6572155809620337,0.0,-0.18476851820606682,0.09781499685228694,0.10396141648711767,-2.415036328500195,25.96229611813478,0.4500234182492024,0.35,
1165,KNCUSDT,early_warning,score_dropped,2026-05-02T12:13:36.876295+00:00,2026-05-02T12:13:36.876299+00:00,0.16015,0.16073,0.3621604745551202,46.31788899073531,39.0,45.0,after_monitor,7,30,24,5,0.2,0.8,-0.3,59.82846135377274,0.7704645858913713,0.0,0.0,7.0,0.4525126371742285,2.0,-64.24274599978462,0.08729267988527323,0.0,0.01176470588236485,0.0,44.55866178521962,12.0,1.0,0.7954545454545454,0.2447914111391946,0.0,0.3508991791465488,-0.3221809169764515,0.08729267988527323,-64.24274599978462,0.033672232187328885,-0.01308425,0.7589113248285551,-0.3,"{""asks"":[[0.16054,61.6],[0.16055,34.3],[0.16056,378.3],[0.16058,2033.0],[0.1606,223.4],[0.16061,200.0],[0.16062,462.5],[0.16063,580.4],[0.16064,1.0],[0.16065,598.2]],""bids"":[[0.16041,447.9],[0.1604,207.3],[0.16037,551.0],[0.16031,200.0],[0.1603,336.1],[0.16029,336.1],[0.16028,887.1],[0.16027,336.1],[0.16026,608.5],[0.16025,159.6]]}",652.42,734.37,-0.059095,8.1,0.16021,1056.38,0.16075,572.78,0.16386,0.16269,0.15941,2026-05-02T12:28:37.021881+00:00,2026-05-02T12:43:37.058677+00:00,2026-05-02T13:13:37.245667+00:00,0.15863,0.16416,-1.0,False,True,sl_hit,,630,-1.393571254597241,-0.37760521994133817,4.938671735322225,0.0,2.0475850252636025,0.09781499685228694,0.10396141648711767,-2.415036328500195,25.96229611813478,0.4500234182492024,0.35,
1166,MUSDT,overheated,score_dropped,2026-05-02T12:15:47.714568+00:00,2026-05-02T12:15:47.714571+00:00,2.9523,2.9587,0.2167801375198909,49.0133074734588,42.9,45.0,after_monitor,6,30,24,5,0.2,0.8,-0.3,73.22809137108091,1.3149617484541445,4.208667470601022,0.538091489681347,72.0,0.7043075924460224,3.0,-53.72415339192512,0.0033874764993889342,0.0,0.0076923076923067725,0.00020583,58.61257560222713,28.0,-1.0,0.35132382892057024,0.29462090761154647,0.0,0.0,1.8572791712104686,0.0033874764993889342,-53.72415339192512,0.033672232187328885,0.00020583,-0.24602508391118066,1.0,"{""asks"":[[2.9681,2.0],[2.9684,3.0],[2.969,121.0],[2.9691,4.0],[2.9692,335.0],[2.9695,83.0],[2.9696,922.0],[2.9697,17602.0],[2.9698,19.0],[2.9699,299.0]],""bids"":[[2.966,58.0],[2.9659,1413.0],[2.9658,370.0],[2.9657,121.0],[2.9656,78.0],[2.9653,58.0],[2.9651,74.0],[2.965,48.0],[2.9649,24.0],[2.9648,37.0]]}",6764.94,57582.17,-0.789736,7.08,2.9659,4190.82,2.9697,52272.66,3.0293,2.9351,2.9222,2026-05-02T12:31:17.723037+00:00,2026-05-02T12:46:17.780197+00:00,2026-05-02T13:15:47.803024+00:00,2.916,3.035,-1.0,True,True,sl_hit,3270,60,0.4931000393849314,-0.36922496312287695,0.01622939459145855,0.0,0.16144071940317264,0.09781499685228694,0.10396141648711767,-2.415036328500195,25.96229611813478,0.4500234182492024,0.35,
1167,PIEVERSEUSDT,early_warning,already_open,2026-05-02T12:15:50.760781+00:00,2026-05-02T12:15:50.760785+00:00,0.7305,0.7305,0.0,47.23356094443232,47.23356094443232,45.0,shadow,7,30,24,5,0.2,0.8,-0.3,70.87683437383984,0.6065663599833044,0.8673615921677259,0.0,8.0,0.19722408894410853,5.0,-2.6691093736692015,0.01368831702142071,0.0,0.3157894736841736,5e-05,68.63669307668593,13.0,1.0,0.775,0.24329414387141537,0.0,0.26077408729069623,2.02231520223153,0.01368831702142071,-2.6691093736692015,0.006273927350474615,5e-05,-0.009730951010937688,1.0,"{""asks"":[[0.7306,60.0],[0.7308,445.0],[0.7309,203.0],[0.731,483.0],[0.7311,1351.0],[0.7312,1478.0],[0.7313,310.0],[0.7314,431.0],[0.7315,739.0],[0.7316,875.0]],""bids"":[[0.7305,109.0],[0.7304,102.0],[0.7303,292.0],[0.7302,691.0],[0.7301,434.0],[0.73,804.0],[0.7299,932.0],[0.7298,956.0],[0.7297,1469.0],[0.7296,627.0]]}",4683.07,4661.58,0.002299,1.37,0.7288,1505.7,0.7325,1932.34,0.7351,0.7288,0.7238,2026-05-02T12:30:50.836863+00:00,2026-05-02T12:45:50.826775+00:00,2026-05-02T13:15:51.082607+00:00,0.7209,0.7373,1.0,True,False,tp_hit,2460,,-0.583088496385132,1.2123943084086986,-0.9936015968700282,0.0,1.11618349966923,0.09781499685228694,0.10396141648711767,-2.415036328500195,25.96229611813478,0.4500234182492024,0.35,
1168,PNUTUSDT,overheated,score_dropped,2026-05-02T12:19:04.497299+00:00,2026-05-02T12:19:04.497302+00:00,0.0566,0.0567,0.17667844522968706,45.20365032965384,44.3,45.0,after_monitor,6,30,24,5,0.2,0.8,-0.3,75.81310407252414,0.46497540076910265,1.5646670010515988,0.0,3.0,0.08815154809620052,1.0,3.1564758794280534,0.05291471911103668,0.0,0.0,0.0,74.00456774165443,8.0,1.0,0.76,0.11373150534507682,0.0,0.23021073136178177,1.1235955056179752,0.05291471911103668,3.1564758794280534,0.006273927350474615,-3.837e-05,0.028626368213623497,-0.3,"{""asks"":[[0.05677,4147.0],[0.05678,26399.0],[0.05679,28195.0],[0.0568,19551.0],[0.05681,25352.0],[0.05682,25651.0],[0.05683,35175.0],[0.05684,81261.0],[0.05685,37112.0],[0.05686,61588.0]],""bids"":[[0.05674,31218.0],[0.05673,61317.0],[0.05672,28348.0],[0.05671,32795.0],[0.0567,23108.0],[0.05669,27209.0],[0.05668,31637.0],[0.05667,27762.0],[0.05666,28602.0],[0.05665,55915.0]]}",19724.86,19573.37,0.003855,5.29,0.05657,9038.53,0.05689,9724.83,0.05707,0.05712,0.05704,2026-05-02T12:34:04.705286+00:00,2026-05-02T12:49:04.686334+00:00,2026-05-02T13:19:05.471733+00:00,0.0566,0.0572,-1.0,False,True,sl_hit,,1080,0.6204384182270519,0.09402200958491552,0.22505069626486535,0.0,0.5570979359190456,0.09781499685228694,0.10396141648711767,-2.415036328500195,25.96229611813478,0.4500234182492024,0.35,
1169,ORCAUSDT,reversal_risk,score_dropped,2026-05-02T12:20:10.257384+00:00,2026-05-02T12:20:10.257387+00:00,2.3421,2.3493,0.30741642116050105,46.031997348796075,37.3,45.0,after_monitor,7,30,24,5,0.2,0.8,-0.3,66.19835241166487,1.5911288885938644,0.0,0.0,38.0,-0.5447460162348026,0.0,-65.83744132871047,0.004269581367555922,1.0,1.2874999999999959,1.25e-05,71.74143867506004,62.0,-0.0,0.43809818069626866,0.656627581359922,79561683.1069,0.0,4.769368562472012,0.004269581367555922,-65.83744132871047,0.006273927350474615,1.25e-05,1.4950587701255913,-0.3,"{""asks"":[[2.3378,108.4],[2.3379,45.8],[2.338,4.4],[2.3381,69.0],[2.3382,4.4],[2.3383,136.1],[2.3384,99.3],[2.3385,206.1],[2.3386,106.2],[2.3387,47.4]],""bids"":[[2.3377,5.5],[2.3376,5.7],[2.3375,4.4],[2.3374,5.5],[2.3373,4.4],[2.3372,11.8],[2.3371,4.4],[2.337,7.7],[2.3369,50.3],[2.3368,42.4]]}",332.09,1934.02,-0.706908,0.43,2.3358,649.12,2.3393,911.63,2.2501,2.2216,2.1883,2026-05-02T12:35:10.578992+00:00,2026-05-02T12:50:10.579824+00:00,2026-05-02T13:20:10.648915+00:00,2.1825,2.3916,-1.0,True,True,sl_hit,480,210,-0.3374216291763737,-0.8631246429963515,1.563445047158219,0.9000129283778289,2.5226549242482466,0.09781499685228694,0.10396141648711767,-2.415036328500195,25.96229611813478,0.4500234182492024,0.35,
1170,NAORISUSDT,early_warning,score_dropped,2026-05-02T12:22:46.427744+00:00,2026-05-02T12:22:46.427748+00:00,0.104169,0.103949,-0.2111952692259674,49.65921188536804,35.8,45.0,after_monitor,9,30,24,5,0.2,0.8,-0.3,65.50970481690858,1.3385524875529407,0.0,0.46764163045595447,76.0,-0.4248134517488279,6.0,-61.72953591615,0.055732790098770635,0.0,5.666666666667438,0.00017531,56.45133647175989,15.0,-0.0,0.6879867446894372,0.5374058494921528,0.0,1.9206308827270342,1.9763155064002846,0.055732790098770635,-61.72953591615,0.006273927350474615,0.00017531,0.18463442528378324,1.0,"{""asks"":[[0.104606,960.0],[0.104607,960.0],[0.104624,240.0],[0.10465,60.0],[0.104651,1050.0],[0.104659,120.0],[0.104666,120.0],[0.104672,120.0],[0.104674,210.0],[0.104676,60.0]],""bids"":[[0.10453,960.0],[0.104529,690.0],[0.104528,2340.0],[0.104502,950.0],[0.104496,100.0],[0.104474,200.0],[0.104473,290.0],[0.104468,180.0],[0.104467,290.0],[0.104462,200.0]]}",647.98,408.06,0.22719,7.27,0.10444,898.18,0.104651,109.88,0.104999,0.103713,0.10392,2026-05-02T12:37:46.474272+00:00,2026-05-02T12:52:46.474870+00:00,2026-05-02T13:22:46.564245+00:00,0.102838,0.106794,-1.0,True,True,sl_hit,1950,360,0.28659835504228426,0.10991145466667691,-1.2056697293376644,0.0,1.9852131434738074,0.09781499685228694,0.10396141648711767,-2.415036328500195,25.96229611813478,0.4500234182492024,0.35,
1171,DRIFTUSDT,early_warning,already_open,2026-05-02T12:24:38.072831+00:00,2026-05-02T12:24:38.072834+00:00,0.03884,0.03884,0.0,45.56380425852834,45.56380425852834,45.0,shadow,7,30,24,5,0.2,0.8,-0.3,68.05696364671385,0.26607189112034774,0.0,0.0,5.0,0.05654042791910903,3.0,-15.421027347937935,0.051427102082795544,0.0,3.0,0.0,69.81065945353335,9.0,1.0,0.6798742221529812,0.17399839370718903,0.0,0.20639834881320107,1.914001048767702,0.051427102082795544,-15.421027347937935,0.006273927350474615,-0.00212681,-0.18805008688560115,-1.0,"{""asks"":[[0.0389,3430.0],[0.03891,49026.0],[0.03892,142393.0],[0.03893,22080.0],[0.03894,16704.0],[0.03895,16287.0],[0.03896,22357.0],[0.03897,34462.0],[0.03898,30963.0],[0.03899,26078.0]],""bids"":[[0.03888,262.0],[0.03887,9659.0],[0.03886,6217.0],[0.03885,10047.0],[0.03884,15902.0],[0.03883,25543.0],[0.03882,16569.0],[0.03881,30489.0],[0.0388,14285.0],[0.03879,11219.0]]}",5442.95,14165.1,-0.444825,5.14,0.03877,2531.41,0.03892,5541.94,0.03912,0.03857,0.03855,2026-05-02T12:39:38.096864+00:00,2026-05-02T12:54:38.196387+00:00,2026-05-02T13:24:38.856026+00:00,0.0384,0.03925,-1.0,True,True,sl_hit,2850,960,-0.6498971675448586,0.08308213957792185,-1.3048232843070577,0.0,-0.08350382441941029,0.09781499685228694,0.10396141648711767,-2.415036328500195,25.96229611813478,0.4500234182492024,0.4,
1172,ORCAUSDT,early_warning,score_dropped,2026-05-02T12:24:45.881324+00:00,2026-05-02T12:24:45.881328+00:00,2.3647,2.3694,0.19875671332516381,48.106605412872014,40.4,45.0,after_monitor,8,30,24,5,0.2,0.8,-0.3,65.80743825211684,1.2201540456113107,0.7406422094888853,0.46620795386709923,66.0,1.1250462235192087,1.0,-74.93793652008596,0.004206895101079533,0.0,0.5478260869565162,1.25e-05,71.27693548436952,34.0,-1.0,0.3873929008567931,0.6644157299698106,0.0,0.0,5.61079865016872,0.004206895101079533,-74.93793652008596,0.006273927350474615,1.25e-05,1.601645210448591,-0.3,"{""asks"":[[2.391,24.8],[2.3912,4.4],[2.3913,45.6],[2.3914,4.4],[2.3915,24.7],[2.3916,55.8],[2.3917,41.7],[2.3918,63.0],[2.3919,165.1],[2.392,135.5]],""bids"":[[2.3909,22.1],[2.3908,43.7],[2.3905,3.2],[2.3903,3.2],[2.3901,66.0],[2.39,45.7],[2.3899,91.2],[2.3898,73.8],[2.3897,223.8],[2.3896,108.4]]}",1627.76,1351.34,0.092786,0.42,2.3892,770.04,2.3929,691.55,2.2293,2.2345,2.1854,2026-05-02T12:39:46.266500+00:00,2026-05-02T12:54:46.251269+00:00,2026-05-02T13:24:46.571078+00:00,2.1819,2.3916,-1.0,True,True,sl_hit,179,29,-0.3589150081858024,-0.7250674175957095,1.3338250895901647,0.0,1.7820004408907006,0.09781499685228694,0.10396141648711767,-2.415036328500195,25.96229611813478,0.4500234182492024,0.4,
1173,PNUTUSDT,early_warning,score_dropped,2026-05-02T12:27:19.045636+00:00,2026-05-02T12:27:19.045639+00:00,0.05696,0.05701,0.08778089887640701,45.0,31.9,45.0,after_monitor,6,30,24,5,0.2,0.8,-0.3,76.8532458160901,0.34806981252977637,0.0,0.0,10.0,0.10864922948888903,1.0,-2.6742361701957345,0.01755463881331179,0.0,0.6250000000000434,0.0,79.97818701855202,6.0,1.0,0.6767015041546554,0.13322690794065498,0.0,0.10544815465728921,1.5483182060864973,0.01755463881331179,-2.6742361701957345,0.006273927350474615,-3.837e-05,0.12887289137936667,-0.3,"{""asks"":[[0.057,5055.0],[0.05701,23858.0],[0.05702,24558.0],[0.05703,27967.0],[0.05704,31380.0],[0.05705,61201.0],[0.05706,27457.0],[0.05707,25540.0],[0.05708,34572.0],[0.05709,38914.0]],""bids"":[[0.05698,1643.0],[0.05697,17813.0],[0.05696,32908.0],[0.05695,74155.0],[0.05694,32092.0],[0.05693,28934.0],[0.05692,29031.0],[0.05691,22474.0],[0.0569,30873.0],[0.05689,35563.0]]}",17391.82,17144.2,0.00717,3.51,0.05682,8487.77,0.05716,8808.13,0.05709,0.0568,0.05702,2026-05-02T12:42:19.234337+00:00,2026-05-02T12:57:19.459211+00:00,2026-05-02T13:27:19.460913+00:00,0.05661,0.05721,-0.10533707865169328,False,False,expired_60m,,,-0.8202895957957356,-0.043027297016700876,2.491528015137844,0.0,1.6754575706445234,0.09781499685228694,0.10396141648711767,-2.415036328500195,26.48336252726246,0.4500234182492024,0.35,
1174,MOODENGUSDT,early_warning,score_dropped,2026-05-02T12:27:51.729537+00:00,2026-05-02T12:27:51.729540+00:00,0.06093,0.06093,0.0,46.306711161804685,33.3,45.0,after_monitor,7,30,24,5,0.2,0.8,-0.3,82.8305651141229,0.30010834427626937,0.0,0.0,8.0,-0.07252917676697423,4.0,3.8689163279360437,0.01641092967917135,0.0,2.5000000000001736,5e-05,68.64002421398558,13.0,1.0,0.7731707317073171,0.1052213261110737,0.0,0.34584980237153307,1.194227898490626,0.01641092967917135,3.8689163279360437,0.006273927350474615,5e-05,0.08596948677956698,-0.3,"{""asks"":[[0.061,10.0],[0.06101,41081.0],[0.06102,21451.0],[0.06103,22024.0],[0.06104,23153.0],[0.06105,26242.0],[0.06106,37367.0],[0.06107,47743.0],[0.06108,68986.0],[0.06109,25807.0]],""bids"":[[0.06098,4538.0],[0.06097,22984.0],[0.06096,30558.0],[0.06095,22491.0],[0.06094,32384.0],[0.06093,49931.0],[0.06092,33364.0],[0.06091,61642.0],[0.0609,40128.0],[0.06089,31108.0]]}",20052.59,19162.87,0.022688,3.28,0.06085,5343.12,0.06114,4415.84,0.0611,0.06092,0.061,2026-05-02T12:43:21.733994+00:00,2026-05-02T12:57:51.754206+00:00,2026-05-02T13:27:51.767851+00:00,0.06075,0.06112,-0.11488593467914102,False,False,expired_60m,,,-0.49696410304392147,0.5686254674504841,2.444500683078171,0.0,0.5728202250056648,0.09781499685228694,0.10396141648711767,-2.415036328500195,26.48336252726246,0.4500234182492024,0.35,
1175,KNCUSDT,overheated,score_dropped,2026-05-02T12:28:57.117737+00:00,2026-05-02T12:28:57.117740+00:00,0.16386,0.16369,-0.10374710118393964,47.23865980224345,41.1,45.0,after_monitor,6,30,24,5,0.2,0.8,-0.3,66.68014279085529,0.35738457396064405,3.7606375053569487,0.0,46.0,-0.8583202056967246,0.0,25.21551112619788,0.0863451338349582,0.0,0.0,0.0,60.08440996324933,38.0,1.0,0.7354609929078014,0.32068672777880275,0.0,0.9487432232626994,1.626722960387423,0.0863451338349582,25.21551112619788,0.006273927350474615,-0.01308425,0.316802162714357,-0.3,"{""asks"":[[0.16331,82.7],[0.16334,64.8],[0.16335,47.9],[0.16337,16.5],[0.1634,15978.3],[0.16341,564.7],[0.16342,2179.0],[0.16344,63.6],[0.16345,588.7],[0.16346,1524.8]],""bids"":[[0.16322,671.1],[0.16319,564.2],[0.16318,118.2],[0.16317,1878.2],[0.16316,75.1],[0.16312,564.2],[0.16311,200.0],[0.1631,798.0],[0.16309,326.3],[0.16308,435.4]]}",918.65,3449.7,-0.579408,5.51,0.16307,606.21,0.1634,2610.85,0.16265,0.16105,0.15916,2026-05-02T12:44:27.121919+00:00,2026-05-02T12:58:57.137410+00:00,2026-05-02T13:28:57.593432+00:00,0.15763,0.16386,1.0,True,False,tp_hit,89,,1.5163037855160173,-0.04210840340627456,3.2555919108786697,0.0,0.220823523030361,0.09781499685228694,0.10396141648711767,-2.415036328500195,26.483362527262464,0.4500234182492024,0.35,
1176,KAVAUSDT,overheated,score_dropped,2026-05-02T12:28:57.315509+00:00,2026-05-02T12:28:57.315511+00:00,0.06018,0.06037,0.3157195081422444,48.57654135515995,44.2,45.0,after_monitor,6,30,24,5,0.2,0.8,-0.3,78.1136672060253,0.37778108749437805,4.4502029199725435,0.35702456152786266,10.0,0.05243833545378107,4.0,17.433892781021516,0.04982147305489039,0.0,0.5454545454545282,0.0,72.25894414282844,9.0,-0.0,0.7371522638397008,0.12263823701879253,0.0,0.5681818181818182,1.479240208438391,0.04982147305489039,17.433892781021516,0.006273927350474615,-0.00439686,0.009269854848435222,-0.3,"{""asks"":[[0.06034,481.1],[0.06035,2657.0],[0.06036,4126.4],[0.06037,576.0],[0.06038,2976.1],[0.06039,1000.0],[0.0604,4410.7],[0.06041,1000.0],[0.06042,5012.0],[0.06043,2019.0]],""bids"":[[0.0603,7.1],[0.06029,1658.6],[0.06028,3959.6],[0.06027,3009.8],[0.06026,4204.1],[0.06025,12685.2],[0.06024,22300.2],[0.06023,6622.8],[0.06022,1573.9],[0.06021,4965.0]]}",3674.11,1464.96,0.429874,6.63,0.06024,1343.36,0.0605,884.32,0.06012,0.0603,0.06017,2026-05-02T12:44:27.299663+00:00,2026-05-02T12:58:57.369802+00:00,2026-05-02T13:28:57.690306+00:00,0.0599,0.06087,-1.0,False,True,sl_hit,,2100,-0.06052452562577309,0.2067061163407522,3.177763151107797,0.0,-0.22666845670659044,0.09781499685228694,0.10396141648711767,-2.415036328500195,26.483362527262464,0.4500234182492024,0.35,
1177,MOVRUSDT,early_warning,score_dropped,2026-05-02T12:33:28.606503+00:00,2026-05-02T12:33:28.606505+00:00,2.6712,2.6698,-0.05241090146749948,45.103020531007196,31.9,45.0,after_monitor,7,30,24,5,0.2,0.8,-0.3,80.23806525192548,1.588304799665481,0.31311838789577257,0.33141362112436085,61.0,0.0891123823460887,5.0,-40.003354098495215,0.0037425850034697892,0.0,0.04635761589402026,0.0,65.51238001383814,20.0,-0.0,0.5609931960044202,0.34177275271110097,0.0,2.242976345403038,2.4596434855787717,0.0037425850034697892,-40.003354098495215,-0.13298382456364682,-6.436e-05,-0.1594015166664942,-0.3,"{""asks"":[[2.674,8.2],[2.6744,2.1],[2.6752,2.1],[2.6755,18.6],[2.676,2.1],[2.6761,18.6],[2.6764,0.1],[2.6765,7.0],[2.6768,20.7],[2.6776,39.4]],""bids"":[[2.6739,16.2],[2.6735,2.8],[2.6732,9.0],[2.6731,3.4],[2.673,5.1],[2.6721,9.1],[2.672,6.4],[2.6719,18.6],[2.6718,123.4],[2.6712,30.9]]}",600.94,318.23,0.307568,0.37,2.6718,329.7,2.6782,1651.38,2.6348,2.652,2.6542,2026-05-02T12:48:28.664966+00:00,2026-05-02T13:03:28.737612+00:00,2026-05-02T13:33:28.849787+00:00,2.6314,2.6753,1.0,True,False,tp_hit,450,,-0.22726658392767576,-1.2290157488883082,3.8799137073794294,0.0,-0.7697167701769154,0.09781499685228694,0.10396141648711767,-2.415036328500195,26.48336252726246,0.4500234182492024,0.3,
1178,CHILLGUYUSDT,early_warning,score_dropped,2026-05-02T12:36:10.117632+00:00,2026-05-02T12:36:10.117634+00:00,0.013897,0.013907,0.07195797654169671,48.234289873850436,38.9,45.0,after_monitor,6,30,24,5,0.2,0.8,-0.3,65.48940597657094,0.43987568632290736,1.1572113638063555,0.0,13.0,0.3533624485197139,2.0,-51.39814471315511,0.15812549414217772,0.0,0.44680851063830024,5e-05,68.71518985199435,21.0,1.0,0.42,0.2911537309918092,0.0,0.07921647702721343,3.677457854691932,0.15812549414217772,-51.39814471315511,-0.13298382456364682,5e-05,0.3977821758911808,-1.0,"{""asks"":[[0.013928,35303.0],[0.01393,36.0],[0.013939,5652.0],[0.013941,5940.0],[0.013942,2502.0],[0.013943,1434.0],[0.013945,3396.0],[0.013946,9816.0],[0.013947,6506.0],[0.013948,7115.0]],""bids"":[[0.013909,9817.0],[0.013908,3669.0],[0.013905,845.0],[0.013902,3607.0],[0.013899,4709.0],[0.013898,23698.0],[0.013896,6478.0],[0.013891,20009.0],[0.01389,10817.0],[0.013889,3904.0]]}",1216.71,1082.9,0.058186,13.65,0.013898,329.35,0.01396,582.06,0.014034,0.013904,0.014024,2026-05-02T12:51:10.148456+00:00,2026-05-02T13:06:10.156187+00:00,2026-05-02T13:36:10.194904+00:00,0.013845,0.014181,-1.0,False,True,sl_hit,,600,2.3978898635045,-0.5457140461144744,1.27747663559848,0.0,0.5469169985650054,0.09781499685228694,0.10396141648711767,-2.415036328500195,26.48336252726246,0.4500234182492024,0.3,
1179,SPKUSDT,overheated,score_dropped,2026-05-02T12:36:42.579948+00:00,2026-05-02T12:36:42.579951+00:00,0.037969,0.038042,0.1922621085622394,48.66155767355329,37.1,45.0,after_monitor,7,30,24,5,0.2,0.8,-0.3,63.316020550946256,0.0929909376132336,4.845531396500953,0.0,6.0,-0.1189933818544883,0.0,-53.609026666975964,0.0026339009389883187,0.0,0.0,5e-05,67.99977100373047,56.0,-0.0,0.6768393461822146,0.11995126917779653,0.0,-0.5291975583558037,0.9810420257192158,0.0026339009389883187,-53.609026666975964,-0.13298382456364682,5e-05,-0.12265105806236026,-0.3,"{""asks"":[[0.038048,140.0],[0.038049,140.0],[0.038054,140.0],[0.038055,140.0],[0.038056,140.0],[0.038057,140.0],[0.038058,2040.0],[0.038059,140.0],[0.03806,410.0],[0.038061,140.0]],""bids"":[[0.038047,2270.0],[0.038044,1730.0],[0.038043,140.0],[0.038042,140.0],[0.038041,140.0],[0.03804,140.0],[0.038039,140.0],[0.038038,830.0],[0.038037,830.0],[0.038036,2040.0]]}",319.55,135.86,0.403334,0.26,0.038027,231.58,0.038067,130.95,0.037924,0.037818,0.037968,2026-05-02T12:51:42.712780+00:00,2026-05-02T13:06:42.747777+00:00,2026-05-02T13:36:42.769342+00:00,0.037456,0.03811,1.0,True,False,tp_hit,2400,,-0.19866835818028106,-0.822271678123835,1.1267084139086798,0.0,-1.5329817439080942,0.09781499685228694,0.10396141648711767,-2.415036328500195,26.48336252726246,0.4500234182492024,0.3,
1180,AXLUSDT,overheated,score_dropped,2026-05-02T12:37:48.083072+00:00,2026-05-02T12:37:48.083076+00:00,0.06857,0.06849,-0.11666909727287532,46.04060711824363,40.5,45.0,after_monitor,7,30,24,5,0.2,0.8,-0.3,65.65255201436338,0.10136712099009175,6.284920435251889,0.702580369762601,18.0,0.0028832247558821687,0.0,1.7244079573912836,0.014584700649033765,0.0,0.0,5e-05,63.427904699519424,5.0,-0.0,0.7537313432835822,0.11472475019705913,0.0,0.336552531460357,1.2146348689083117,0.014584700649033765,1.7244079573912836,-0.13298382456364682,5e-05,-0.17162546428158876,-0.3,"{""asks"":[[0.06856,1466.0],[0.06857,877.0],[0.06858,5419.0],[0.06859,4543.0],[0.0686,6438.0],[0.06861,7235.0],[0.06862,5431.0],[0.06863,7414.0],[0.06864,9561.0],[0.06865,12381.0]],""bids"":[[0.06855,214.0],[0.06854,765.0],[0.06853,1291.0],[0.06852,8785.0],[0.06851,3073.0],[0.0685,6652.0],[0.06849,6424.0],[0.06848,6686.0],[0.06847,8115.0],[0.06846,4134.0]]}",3160.2,4169.65,-0.137717,1.46,0.06837,1941.09,0.06865,849.96,0.06881,0.06893,0.07078,2026-05-02T12:52:48.667734+00:00,2026-05-02T13:07:48.705341+00:00,2026-05-02T13:37:48.860219+00:00,0.06825,0.0708,-1.0,False,True,sl_hit,,1890,-0.8528830090953903,-1.4437192360213542,1.0763190980709088,0.0,-0.5152096349274048,0.09781499685228694,0.10396141648711767,-2.415036328500195,26.48336252726246,0.4500234182492024,0.3,
