id,symbol,signal_type,close_reason,signal_price,entry_price,price_change_at_entry,entry_ts,entry_delay_sec,leverage,tp_pct,sl_pct,tp_price,sl_price,score,entry_score,min_score_at_entry,entry_mode,triggered_count,status,exit_price,exit_ts,pnl_pct,ml_label,price_15m,price_30m,price_60m,price_15m_ts,price_30m_ts,price_60m_ts,f_rsi_5m,f_large_sell_cluster,f_rsi,f_vwap_extension,f_volume_zscore,f_trade_imbalance,f_large_buy_cluster,f_price_acceleration,f_consecutive_greens,f_ob_bid_thinning,f_spread_expansion,f_momentum_loss,f_upper_wick,f_funding_rate,volume_24h_usdt,price_change_5m,price_change_1h,spread_pct,bid_depth_change_5m,btc_change_15m,funding_rate_at_signal,oi_change_pct_at_signal,trend_strength_1h,f_cvd_divergence,f_liquidation_cascade,realized_vol_1h,ob_snapshot,ob_bid_volume_top10,ob_ask_volume_top10,ob_imbalance_top10,ob_spread_bps,ob_bid_wall_price,ob_bid_wall_size,ob_ask_wall_price,ob_ask_wall_size,spread_pct_z,bid_depth_change_5m_z,realized_vol_1h_z,volume_24h_usdt_z,oi_change_pct_z,btc_change_1h,btc_change_4h,btc_change_24h,btc_adx_1h,btc_atr_pct_1h,recent_wr_20,ml_proba_at_signal
1584,MUSDT,overheated,sl_hit,3.4876,3.4888,0.03440761555223844,2026-05-06T06:59:44.373660+00:00,30,10,10.0,10.0,3.453912,3.523688,50.53523935766269,48.4,45.0,direct,8,closed,3.5292,2026-05-06T07:09:10.452731+00:00,-11.57991286402201,0,,,,,,,64.70496409259182,11.0,71.49421907449195,0.750495088772062,0.0,0.0,5.0,-0.20935951882674814,0.0,-29.070210788947037,0.04300027233505975,0.0,5.999999999998224,0.00087937,0.0,0.6871066458802484,2.073570759137762,0.04300027233505975,-29.070210788947037,-0.12881929563229422,0.00087937,-0.0010285672303378354,-0.3,1.0,0.8200000000000001,0.17819051652341011,"{""asks"":[[3.4894,29.0],[3.4895,12.0],[3.4897,43.0],[3.49,19.0],[3.4901,27.0],[3.4904,37.0],[3.4908,50.0],[3.4909,23.0],[3.491,131.0],[3.4911,173.0]],""bids"":[[3.4872,2.0],[3.487,3.0],[3.4868,130.0],[3.4865,19.0],[3.4864,14.0],[3.4863,88.0],[3.4862,22.0],[3.4861,34.0],[3.486,15.0],[3.4859,45.0]]}",1296.95,1898.92,-0.188361,6.31,3.4868,453.28,3.4911,603.96,1.3007002580163818,-0.9165066960830048,2.7943216543083746,0.0,-0.22506013869173144,-0.07159754796850827,-0.848382579092837,-1.2772783717329177,29.08127507320527,0.63831761702284,0.3,
1585,HYPEUSDT,overheated,tp_hit,44.283,44.28,-0.006774608766343999,2026-05-06T07:00:17.816517+00:00,30,10,10.0,10.0,43.8372,44.7228,47.318986696370835,31.5,45.0,direct,6,closed,43.824,2026-05-06T09:23:14.591652+00:00,10.29810298102988,1,44.308,44.318,44.368,2026-05-06T07:15:19.671206+00:00,2026-05-06T07:30:20.704182+00:00,2026-05-06T08:00:22.397374+00:00,68.80438482805278,20.0,72.23112330556154,0.16945102110648466,3.0654708944132545,0.3178693491922805,41.0,-0.019471069698344196,4.0,31.910745946246116,0.002258330416317949,0.0,0.0,0.0,151571426.7566,0.14246947082768519,0.5863369846825044,0.002258330416317949,31.910745946246116,-0.12881929563229422,-8.522e-05,-0.09822439415658803,-1.0,-0.0,0.6483684294949663,0.0568824824424336,"{""asks"":[[44.291,43.07],[44.292,12.95],[44.293,23.53],[44.294,17.18],[44.295,35.28],[44.296,20.49],[44.297,37.55],[44.298,15.51],[44.299,45.33],[44.3,120.56]],""bids"":[[44.29,85.62],[44.289,3.92],[44.287,3.26],[44.286,0.42],[44.284,35.29],[44.283,35.14],[44.282,0.3],[44.281,4.2],[44.28,35.5],[44.279,94.13]]}",13186.77,16454.03,-0.110228,0.23,44.278,6133.83,44.302,9568.35,-0.23160512702960254,0.742219067357203,-1.1358695494685618,-3.3243331009918315,-1.4952754504079733,-0.07159754796850827,-0.848382579092837,-1.2772783717329177,29.081275073205262,0.63831761702284,0.3,
1586,VVVUSDT,early_warning,sl_hit,10.846,10.8525,0.05992992808407765,2026-05-06T07:01:12.608704+00:00,30,10,10.0,10.0,10.743974999999999,10.961025,45.36848101459918,39.2,45.0,direct,7,closed,10.993,2026-05-06T07:09:08.205900+00:00,-12.946325731398405,0,,,,,,,73.55264779967712,4.0,64.98089906353165,0.5760997514836872,0.0,0.8454058238796978,26.0,0.060386981471743484,3.0,104.86789759701362,0.0009218331574310657,0.0,0.0,5e-05,0.0,0.08120178643930913,1.3262402113055916,0.0009218331574310657,104.86789759701362,0.0013508402226077463,5e-05,1.3556158667427316,-0.3,-0.0,0.6526809851563002,0.21253142941330613,"{""asks"":[[10.8979,5.03],[10.898,15.44],[10.8989,4.2],[10.9,0.51],[10.9009,18.02],[10.9015,3.55],[10.9018,48.49],[10.902,0.51],[10.9021,1.07],[10.9022,2.15]],""bids"":[[10.8959,14.1],[10.8953,5.76],[10.8941,5.71],[10.8939,0.03],[10.8938,0.07],[10.8936,1.75],[10.8935,5.71],[10.8933,3.59],[10.8921,18.36],[10.892,6.29]]}",668.55,1078.84,-0.234806,1.84,10.8903,223.03,10.9018,528.63,-0.7825205957916922,0.02195847775701553,1.5633734148155276,0.0,2.8695425000989703,-0.0045515269757896775,-0.848382579092837,-1.2772783717329177,28.849257770560115,0.6401703111026713,0.3,
1587,ALGOUSDT,early_warning,sl_hit,0.12159,0.12162,0.024673081667902167,2026-05-06T07:03:34.916278+00:00,30,10,10.0,10.0,0.1204038,0.1228362,45.0,39.3,45.0,direct,6,closed,0.1229,2026-05-06T07:44:57.806049+00:00,-10.52458477224132,0,0.12142,0.122,,2026-05-06T07:18:36.306574+00:00,2026-05-06T07:33:36.931450+00:00,,77.07880053440957,31.0,80.13556184441009,0.6359273075142535,0.0,0.0,20.0,-0.0036450382026943853,3.0,25.632752353596942,0.008220642032139524,0.0,0.0,7.471e-05,0.0,0.21429160141762982,2.105704697986576,0.008220642032139524,25.632752353596942,0.0013508402226077463,7.471e-05,-0.18908098773222082,-0.3,1.0,0.6071025532075426,0.17071933804997336,"{""asks"":[[0.12162,446.0],[0.12163,61.7],[0.12164,928.0],[0.12165,61.7],[0.12166,8777.5],[0.12167,5556.4],[0.12168,9213.8],[0.12169,8160.9],[0.1217,9346.2],[0.12171,3987.8]],""bids"":[[0.12161,61.7],[0.1216,107.0],[0.12159,1665.2],[0.12158,4065.7],[0.12157,6742.7],[0.12156,2592.6],[0.12155,1748.9],[0.12154,3533.7],[0.12153,4470.3],[0.12152,8407.3]]}",4059.16,5663.08,-0.164974,0.82,0.12143,2031.15,0.1218,1408.29,-0.2604072951048013,0.6471009331926566,1.9801075722750623,0.0,-0.9349726913273902,-0.0045515269757896775,-0.848382579092837,-1.2772783717329177,28.859649127997407,0.6401703111026713,0.3,
1588,DASHUSDT,early_warning,sl_hit,50.79,50.82,0.059066745422329474,2026-05-06T07:05:18.569755+00:00,30,10,10.0,10.0,50.3118,51.3282,46.32240748480551,42.0,45.0,after_monitor,5,closed,52.17,2026-05-06T07:07:34.308201+00:00,-26.564344746162956,0,,,,,,,62.10505290822194,19.0,71.12297320371063,1.5744858848220158,0.0,0.0,18.0,0.6789416999026496,3.0,-10.154687319698114,0.0196367206676446,0.0,0.12195121951218708,0.0001,0.0,1.4582500998801375,-1.29769513848538,0.0196367206676446,-10.154687319698114,0.0013508402226077463,0.0001,0.2242621121469762,-1.0,1.0,0.6597437179322247,0.35083058655449295,"{""asks"":[[50.86,3.67],[50.87,13.02],[50.88,48.36],[50.89,28.23],[50.9,35.34],[50.91,47.64],[50.92,72.88],[50.93,37.23],[50.94,117.89],[50.95,70.57]],""bids"":[[50.85,0.1],[50.84,0.35],[50.83,0.46],[50.82,75.35],[50.81,30.47],[50.8,26.7],[50.79,28.46],[50.78,56.7],[50.77,40.41],[50.76,85.63]]}",17502.99,24178.36,-0.160152,1.97,50.71,5211.97,50.94,6005.32,-4.0490569270988725,-1.2916693750666233,0.6303120513668311,0.0,1.5714701034680194,-0.0045515269757896775,-0.848382579092837,-1.2772783717329177,28.859649127997407,0.6401703111026713,0.3,
1589,STRKUSDT,overheated,sl_hit,0.04183,0.0418,-0.07171886206072735,2026-05-06T07:05:47.336194+00:00,30,10,10.0,10.0,0.041381999999999995,0.042218,47.85208436212903,41.3,45.0,direct,6,closed,0.04222,2026-05-06T07:10:18.069711+00:00,-10.047846889952243,0,,,,,,,67.9332800986229,12.0,79.94145506884965,0.7383924720904981,2.1892429131176545,0.0,8.0,0.1147213837663412,2.0,18.402412129075564,0.023909145248048113,0.0,0.3749999999999241,5e-05,0.0,0.8194745721860691,1.7787524366471772,0.023909145248048113,18.402412129075564,0.0013508402226077463,5e-05,-0.3474779167156765,-1.0,1.0,0.4286014925963368,0.14455576944896595,"{""asks"":[[0.04185,7750.7],[0.04186,70321.4],[0.04187,39982.4],[0.04188,39644.7],[0.04189,62269.9],[0.0419,74205.6],[0.04191,58972.8],[0.04192,54566.0],[0.04193,38118.8],[0.04194,40020.2]],""bids"":[[0.04184,2496.5],[0.04183,4570.7],[0.04182,35530.6],[0.04181,35700.1],[0.0418,30501.2],[0.04179,26818.7],[0.04178,25194.7],[0.04177,27713.7],[0.04176,44855.0],[0.04175,26502.5]]}",10859.72,20355.83,-0.304211,2.39,0.04166,2689.07,0.0419,3109.21,-0.2394903376330249,3.117876869741374,2.394809585604129,0.0,-1.8833052174846234,-0.0045515269757896775,-0.848382579092837,-1.2772783717329177,28.96170331917519,0.6401703111026713,0.3,
1590,MORPHOUSDT,overheated,sl_hit,2.2503,2.2506,0.013331555792549656,2026-05-06T07:06:42.446266+00:00,30,10,10.0,10.0,2.228094,2.273106,45.36550338182324,41.3,45.0,direct,5,closed,2.2732,2026-05-06T07:40:25.570947+00:00,-10.041766640007186,0,2.269,2.2597,,2026-05-06T07:21:44.084987+00:00,2026-05-06T07:36:45.446071+00:00,,59.15306434248094,15.0,76.12403722710647,0.44877430713462213,7.9725199321962625,0.30529678752497724,23.0,0.8186516316081259,1.0,-24.467584117499513,0.008886124316878213,0.0,0.0,5e-05,0.0,0.5855533702842889,0.7333214094079757,0.008886124316878213,-24.467584117499513,0.0013508402226077463,5e-05,-0.0038146131194496343,-1.0,-0.0,0.7865384615384615,0.14962215893795974,"{""asks"":[[2.2508,120.0],[2.2509,96.0],[2.2514,10.0],[2.2515,8.0],[2.2516,10.0],[2.2518,10.0],[2.2519,18.0],[2.252,40.0],[2.2521,15.0],[2.2523,23.0]],""bids"":[[2.2507,309.0],[2.2506,84.0],[2.2504,17.0],[2.2501,10.0],[2.2499,10.0],[2.2498,41.0],[2.2497,5.0],[2.2496,5.0],[2.2495,41.0],[2.2494,5.0]]}",1185.99,787.94,0.201652,0.44,2.2507,695.47,2.2508,270.1,0.35518780231455327,-0.3922440179185827,5.1901958767465155,0.0,0.21436732728289437,-0.0045515269757896775,-0.848382579092837,-1.2772783717329177,28.96170331917519,0.6401703111026713,0.3,
1591,ZENUSDT,overheated,sl_hit,7.671,7.676,0.06518055012384165,2026-05-06T07:08:14.226219+00:00,30,10,10.0,10.0,7.59924,7.75276,53.409681426135975,48.2,45.0,after_monitor,8,closed,7.779,2026-05-06T07:38:37.418284+00:00,-13.41844710786865,0,7.719,7.728,,2026-05-06T07:23:15.756144+00:00,2026-05-06T07:38:17.403464+00:00,,68.34164318588913,28.0,79.54735590330311,1.4241469803005806,0.33405881286078265,0.0,16.0,-0.01411458064614235,5.0,-46.729691753237965,0.013035260379318852,0.0,0.4800000000000284,8.577e-05,11593575.8662,1.2539598732840633,1.1824990145841527,0.013035260379318852,-46.729691753237965,0.0013508402226077463,8.577e-05,-1.5112891768520909,-1.0,1.0,0.5554140468429123,0.22697891198717063,"{""asks"":[[7.681,1.4],[7.682,1.4],[7.683,26.6],[7.684,31.9],[7.685,44.7],[7.686,25.7],[7.687,63.2],[7.688,26.0],[7.689,25.2],[7.69,26.0]],""bids"":[[7.68,17.9],[7.679,9.9],[7.678,1.4],[7.677,58.6],[7.676,28.6],[7.675,34.0],[7.674,33.8],[7.673,38.1],[7.672,71.1],[7.671,37.9]]}",2542.53,2091.45,0.097341,1.3,7.664,1778.05,7.695,1572.86,-0.23985028075321432,-3.846660798646114,-2.7672892603524266,2.025322618382226,-3.1742331109439217,-0.0045515269757896775,-0.848382579092837,-1.2772783717329177,28.96170331917519,0.6401703111026713,0.3,
1592,DASHUSDT,overheated,tp_hit,52.08,52.11,0.057603686635946894,2026-05-06T07:10:32.647035+00:00,30,10,10.0,10.0,51.5889,52.631099999999996,47.85182205731516,47.6,45.0,direct,7,closed,51.56,2026-05-06T07:17:13.881938+00:00,10.554596046823972,1,,,,,,,71.64296609434888,63.0,74.22885488693196,2.2568096431103486,2.547841966524252,0.0,37.0,0.43914497951099196,1.0,-14.490192120299763,0.019199385619669995,0.0,0.6037735849056596,0.0001,0.0,0.0,1.9402405898331394,0.019199385619669995,-14.490192120299763,0.0013508402226077463,0.0001,0.48187927952960485,-1.0,-0.0,0.3680047225501771,0.5450099040465157,"{""asks"":[[52.76,1.85],[52.77,2.04],[52.78,4.13],[52.79,44.11],[52.8,21.42],[52.81,26.95],[52.82,26.39],[52.83,21.57],[52.84,23.45],[52.85,26.99]],""bids"":[[52.75,0.2],[52.74,0.35],[52.73,17.65],[52.72,34.75],[52.71,54.3],[52.7,18.51],[52.69,20.53],[52.68,47.2],[52.67,81.51],[52.66,46.53]]}",16940.97,10504.99,0.234496,1.9,52.56,5679.11,52.9,5897.29,-2.9075729339543406,-1.1303314009185077,3.9241250716176586,0.0,1.4792424642771538,-0.0045515269757896775,-0.848382579092837,-1.2772783717329177,28.961703319175182,0.6401703111026713,0.35,
1593,WLDUSDT,overheated,sl_hit,0.2531,0.2531,0.0,2026-05-06T07:11:05.997729+00:00,30,10,10.0,10.0,0.250569,0.255631,48.76362945843815,37.1,45.0,direct,8,closed,0.2557,2026-05-06T08:24:43.245838+00:00,-10.27261951797705,0,0.2546,0.2544,0.2543,2026-05-06T07:26:07.502447+00:00,2026-05-06T07:41:08.945088+00:00,2026-05-06T08:11:06.229026+00:00,62.329605913559625,4.0,62.28327064630544,0.2841810869453883,4.565731666999126,0.0,4.0,0.1819869695175884,2.0,1.8999617713006987,0.039502271380600036,0.0,0.20000000000008883,0.0,0.0,0.15829046299960883,1.2799999999999923,0.039502271380600036,1.8999617713006987,0.0013508402226077463,-0.0001398,0.3456486248262719,-0.3,1.0,0.5851500789889286,0.1206396802144934,"{""asks"":[[0.2531,22744.1],[0.2532,74885.0],[0.2533,81664.3],[0.2534,101598.1],[0.2535,72231.0],[0.2536,70686.9],[0.2537,82934.7],[0.2538,49956.8],[0.2539,103017.4],[0.254,87254.7]],""bids"":[[0.253,313287.9],[0.2529,125024.6],[0.2528,59582.0],[0.2527,116158.9],[0.2526,98814.4],[0.2525,63307.1],[0.2524,54129.4],[0.2523,130332.0],[0.2522,95559.6],[0.2521,25862.7]]}",273406.95,189423.08,0.181457,3.95,0.2518,112082.85,0.2544,107325.71,-1.7983375577508358,0.06771812828217533,1.5730893952071447,0.0,2.353943397108033,-0.0045515269757896775,-0.848382579092837,-1.2772783717329177,28.96170331917519,0.6401703111026713,0.3,
1594,DYDXUSDT,overheated,tp_hit,0.15577,0.15577,0.0,2026-05-06T07:11:49.364341+00:00,30,10,10.0,10.0,0.1542123,0.1573277,51.12,49.7,45.0,direct,7,closed,0.15416,2026-05-06T07:38:16.223912+00:00,10.33575142838801,1,0.15547,,,2026-05-06T07:26:50.557462+00:00,,,73.70734430529063,13.0,79.93317587155765,0.9012717811291135,2.3088779675277307,0.0,14.0,0.2957321709622515,7.0,7.103932611775655,0.012852644431604653,0.0,0.0,0.0,6226679.911,1.7506042197400145,2.1687384289870253,0.012852644431604653,7.103932611775655,0.0013508402226077463,-6.726e-05,-0.371906970693267,-1.0,1.0,0.348,0.13225681066820855,"{""asks"":[[0.15577,334.9],[0.1558,66.1],[0.15583,1358.2],[0.15584,401.1],[0.15585,156.4],[0.15586,784.1],[0.15587,1104.0],[0.15588,847.0],[0.15589,313.5],[0.1559,313.5]],""bids"":[[0.15576,321.0],[0.1557,1011.3],[0.15569,633.3],[0.15568,1170.0],[0.15567,288.5],[0.15566,1175.7],[0.15565,986.9],[0.15564,1091.3],[0.15563,1676.2],[0.15562,796.4]]}",1424.39,885.06,0.233529,0.64,0.15554,664.03,0.15594,321.49,-0.289229651274827,-0.5089498194128745,1.1094209058864488,1.8563504763054612,-3.030647917448128,-0.0045515269757896775,-0.848382579092837,-1.2772783717329177,28.96170331917519,0.6401703111026713,0.3,
1595,OPUSDT,overheated,sl_hit,0.13264,0.13267,0.022617611580218824,2026-05-06T07:12:11.985492+00:00,30,10,10.0,10.0,0.1313433,0.13399670000000002,47.46304132259039,46.0,45.0,direct,7,closed,0.13406,2026-05-06T08:25:38.285980+00:00,-10.477123690359555,0,0.13307,0.13264,0.13301,2026-05-06T07:27:13.281993+00:00,2026-05-06T07:42:14.711462+00:00,2026-05-06T08:12:16.320282+00:00,60.87417761041704,5.0,60.75027324567971,0.13978690125667576,4.699212022122361,0.6638026093474628,61.0,-0.13288116437626574,0.0,6.586817070346096,0.007539488068767671,0.0,1.0,0.0001,0.0,0.12833094285498867,0.9591230874628996,0.007539488068767671,6.586817070346096,0.0013508402226077463,0.0001,0.4163845107307469,-1.0,-0.0,0.6421677794699349,0.09566720371138561,"{""asks"":[[0.13273,132.6],[0.13274,174.0],[0.13275,679.5],[0.13276,20036.0],[0.13277,11720.3],[0.13278,8058.8],[0.13279,9107.9],[0.1328,8483.8],[0.13281,10205.6],[0.13282,12088.9]],""bids"":[[0.13272,2547.9],[0.13271,5403.8],[0.1327,2340.4],[0.13269,20957.8],[0.13268,14774.6],[0.13267,9591.4],[0.13266,10019.8],[0.13265,15986.5],[0.13264,11153.8],[0.13263,15301.9]]}",14338.31,10714.17,0.144662,0.75,0.13254,3005.7,0.13288,4730.5,-2.190485561990681,1.199857882586425,0.2558484936137973,0.0,3.450657752898541,-0.0045515269757896775,-0.848382579092837,-1.2772783717329177,28.96170331917519,0.6401703111026713,0.3,
1596,STRKUSDT,early_warning,sl_hit,0.04225,0.0423,0.11834319526625914,2026-05-06T07:12:23.548443+00:00,30,10,10.0,10.0,0.041877,0.042723,48.08710618561723,48.1,45.0,direct,8,closed,0.04273,2026-05-06T07:38:05.482280+00:00,-10.165484633569736,0,0.04243,,,2026-05-06T07:27:24.790559+00:00,,,75.86578755969336,16.0,82.61491534161414,0.9071726943046756,0.4126798739073332,0.0,9.0,-0.1377121484691869,0.0,-3.345774988137671,0.023688262465955373,0.0,2.000000000001388,5e-05,0.0,0.40399239543727067,3.601175894169522,0.023688262465955373,-3.345774988137671,0.0013508402226077463,5e-05,0.2460731478249942,-1.0,1.0,0.8275000000000001,0.163366457001282,"{""asks"":[[0.04228,5332.7],[0.04229,44281.4],[0.0423,41400.5],[0.04231,43115.5],[0.04232,50854.7],[0.04233,48324.0],[0.04234,65844.1],[0.04235,46212.1],[0.04236,60653.0],[0.04237,73912.3]],""bids"":[[0.04227,177.4],[0.04226,21314.1],[0.04225,30181.2],[0.04224,37868.6],[0.04223,31488.0],[0.04222,33977.1],[0.04221,53134.5],[0.0422,45898.2],[0.04219,29871.6],[0.04218,31498.7]]}",13315.82,20317.16,-0.208169,2.37,0.04208,9962.07,0.04247,3812.54,6.040132201419529,-1.4664174988242067,2.1775052440366953,0.0,1.2052957764715975,-0.0045515269757896775,-0.848382579092837,-1.2772783717329177,28.96170331917519,0.6401703111026713,0.3,
1597,GRASSUSDT,overheated,sl_hit,0.35511,0.35541,0.0844808650840648,2026-05-06T07:12:34.540165+00:00,30,10,10.0,10.0,0.3518559,0.3589641,47.62675978422236,44.0,45.0,direct,7,closed,0.36222,2026-05-06T08:23:37.733599+00:00,-19.160969021693205,0,0.35447,0.35579,0.35608,2026-05-06T07:27:36.525406+00:00,2026-05-06T07:42:37.671126+00:00,2026-05-06T08:12:36.314946+00:00,71.49962994828607,4.0,74.86127866797736,0.7542734573060249,5.105639788029149,0.7218333992981549,10.0,-0.31649190352443457,0.0,16.26989405782656,0.028162667567868924,0.0,1.9999999999998415,5e-05,0.0,1.0845431255337263,2.3275265343793325,0.028162667567868924,16.26989405782656,0.0013508402226077463,5e-05,0.05170664209306051,-1.0,-0.0,0.47686113360953297,0.18707687801785366,"{""asks"":[[0.35536,61.0],[0.35543,44.0],[0.35545,281.0],[0.35546,45.0],[0.35547,46.0],[0.35548,281.0],[0.35549,367.0],[0.3555,338.0],[0.35552,62.0],[0.35553,57.0]],""bids"":[[0.3552,136.0],[0.35513,146.0],[0.35511,45.0],[0.35509,134.0],[0.35507,257.0],[0.35506,287.0],[0.35504,119.0],[0.35501,267.0],[0.35499,361.0],[0.35496,149.0]]}",674.95,562.37,0.090992,4.5,0.35499,128.15,0.35564,342.13,-0.2396210021461359,0.5508647860434788,3.409720786543323,0.0,0.43942298794936246,-0.0045515269757896775,-0.848382579092837,-1.2772783717329177,28.96170331917519,0.6401703111026713,0.3,
1598,TACUSDT,early_warning,tp_hit,0.022397,0.022384,-0.058043487967134544,2026-05-06T07:12:56.480217+00:00,30,10,10.0,10.0,0.02216016,0.02260784,48.952572005992,41.2,45.0,direct,7,closed,0.022128,2026-05-06T07:35:43.261221+00:00,11.436740528949372,1,0.0224,,,2026-05-06T07:27:57.670800+00:00,,,50.046325370590715,9.0,59.529091682116984,1.1683476366886951,3.690300293190417,0.7644663368157367,26.0,1.4540510748084263,5.0,-72.89052450344892,0.13409019800653577,0.0,0.0,7.137e-05,0.0,2.625549853372437,0.7740425723414722,0.13409019800653577,-72.89052450344892,0.0013508402226077463,7.137e-05,0.08844132873723484,1.0,-0.0,0.375,0.3598536672015464,"{""asks"":[[0.022466,3960.0],[0.022476,890.0],[0.022477,250.0],[0.022479,500.0],[0.022481,500.0],[0.022482,270.0],[0.022484,250.0],[0.022485,1130.0],[0.022487,1130.0],[0.022488,20.0]],""bids"":[[0.022464,19980.0],[0.022463,23480.0],[0.022451,2950.0],[0.02245,500.0],[0.022449,880.0],[0.022448,500.0],[0.022447,1130.0],[0.022446,2320.0],[0.022445,1130.0],[0.022443,1130.0]]}",1212.86,200.03,0.716853,0.89,0.022463,527.43,0.022496,100.11,1.737686369731884,-2.1357690848709545,2.6751151637181385,0.0,0.6038270012478524,-0.0045515269757896775,-0.848382579092837,-1.2772783717329177,28.96170331917519,0.6401703111026713,0.3,
1599,ZEREBROUSDT,dump_started,sl_hit,0.031385,0.031396,0.03504859009079854,2026-05-06T07:17:39.994042+00:00,30,10,10.0,10.0,0.03108204,0.03170996,46.73444859308178,23.6,45.0,direct,7,closed,0.031752,2026-05-06T07:20:30.464825+00:00,-11.339024079500641,0,,,,,,,71.79081147414365,55.0,65.90273697163363,0.0,1.502947921322032,0.0,35.0,0.6090645093010113,1.0,-47.76593488111366,0.082836843279059,0.0,0.6623376623376881,5e-05,34232678.8579,-3.084856719367588,7.254928255330559,0.082836843279059,-47.76593488111366,0.013264554163599743,5e-05,-0.8122953389840674,-0.3,-0.0,0.7702123498470712,0.5665275706153663,"{""asks"":[[0.031395,2930.0],[0.031396,4744.0],[0.031398,454.0],[0.031399,223.0],[0.0314,3206.0],[0.031402,2824.0],[0.031408,979.0],[0.031411,799.0],[0.031412,1.0],[0.031413,3137.0]],""bids"":[[0.031369,1404.0],[0.03136,176.0],[0.031357,254.0],[0.031352,686.0],[0.031351,3190.0],[0.03135,2708.0],[0.031349,2149.0],[0.031344,176.0],[0.031342,2324.0],[0.031336,2960.0]]}",502.42,605.95,-0.093413,8.29,0.031334,104.34,0.031396,148.94,0.5778196042385526,-0.08555319398186663,1.1508149189089614,-1.8449986426571616,-3.8245371676371893,-0.0045515269757896775,-0.848382579092837,-1.2772783717329177,28.96170331917519,0.6401703111026713,0.3,
1600,GENIUSUSDT,overheated,tp_hit,0.518,0.519,0.19305019305019322,2026-05-06T07:17:50.826682+00:00,30,10,10.0,10.0,0.51381,0.52419,46.40108242964734,48.5,45.0,direct,7,closed,0.5137,2026-05-06T07:40:37.491931+00:00,10.211946050096284,1,0.5207,,,2026-05-06T07:32:51.903185+00:00,,,53.486084026337146,4.0,63.33456213178109,0.8243691367805988,7.782677262480462,0.6886980360609384,37.0,-0.20241869290992298,0.0,22.72068837436495,0.03859513701273215,0.0,0.0,0.00104684,2895501.3363,0.817438692098089,-0.2306805074971124,0.03859513701273215,22.72068837436495,0.013264554163599743,0.00104684,-0.3053866998062641,1.0,-0.0,0.7428571428571429,0.24872573071166734,"{""asks"":[[0.5205,24.0],[0.5207,582.0],[0.5208,703.0],[0.5209,306.0],[0.521,888.0],[0.5211,728.0],[0.5212,995.0],[0.5213,1809.0],[0.5214,1226.0],[0.5215,523.0]],""bids"":[[0.5202,485.0],[0.52,260.0],[0.5199,444.0],[0.5198,1209.0],[0.5197,4420.0],[0.5196,439.0],[0.5195,720.0],[0.5194,739.0],[0.5193,199.0],[0.5192,281.0]]}",4779.06,4056.67,0.081758,5.77,0.5197,2297.07,0.5222,1118.03,0.3365133049047205,6.540285159496934,5.599156666274313,-0.799780750865613,-1.8326979007129947,-0.0045515269757896775,-0.848382579092837,-1.2772783717329177,28.96170331917519,0.6401703111026713,0.3,
1601,FHEUSDT,overheated,sl_hit,0.03765,0.03769,0.10624169986719353,2026-05-06T07:20:18.858657+00:00,30,10,10.0,10.0,0.0373131,0.0380669,50.409086714715066,45.6,45.0,after_monitor,7,closed,0.03812,2026-05-06T07:25:29.506182+00:00,-11.408861767046956,0,,,,,,,60.41128065520074,19.0,63.75076368410036,1.3129409038926316,1.8451620572958503,0.0,24.0,0.6977413302036868,4.0,1.6238702428926988,0.0794596742153233,0.0,0.7272727272727101,0.00079933,0.0,2.087852494577006,-0.5006587615283155,0.0794596742153233,1.6238702428926988,0.013264554163599743,0.00079933,-0.4169938450065437,-1.0,0.9668532452571431,0.651287483833584,0.6673430655447857,"{""asks"":[[0.03774,2704.0],[0.03776,10861.0],[0.03777,25132.0],[0.03778,2804.0],[0.03779,7923.0],[0.0378,38505.0],[0.03781,9741.0],[0.03782,5656.0],[0.03783,24356.0],[0.03784,9753.0]],""bids"":[[0.0377,3329.0],[0.03769,4608.0],[0.03768,6577.0],[0.03767,27917.0],[0.03766,10280.0],[0.03765,2502.0],[0.03764,7283.0],[0.03763,27990.0],[0.03762,1866.0],[0.03761,54254.0]]}",5518.07,5194.89,0.030167,10.6,0.03753,6250.77,0.03785,2054.38,1.1524120057223757,-0.1480905590661561,-0.8215155035128527,0.0,-0.45927229632211475,-0.0045515269757896775,-0.848382579092837,-1.2772783717329177,29.00347258413032,0.6401703111026713,0.35,
